flow_id,signal_time,entry_time,regime_time,period,net_r_5bps,atr_rank_90d,downside_extension_72h_atr,band
1651,2023-11-13 23:30:00+00:00,2023-11-14 00:45:00+00:00,2023-11-14 00:30:00+00:00,2023,-1.0497730052930885,0.9079861111111112,7.762836560568168,TOP_BAND
1655,2023-11-16 12:00:00+00:00,2023-11-16 12:15:00+00:00,2023-11-16 12:00:00+00:00,2023,1.4431432012261824,0.8809027777777778,5.5439019049704426,TOP_BAND
1664,2023-11-21 16:00:00+00:00,2023-11-21 23:15:00+00:00,2023-11-21 23:00:00+00:00,2023,-0.5141538662600722,0.9451388888888888,8.299845685118473,TOP_BAND
1689,2023-12-09 12:15:00+00:00,2023-12-09 23:30:00+00:00,2023-12-09 23:15:00+00:00,2023,-0.4300731707317103,0.5484953703703703,11.356417910447831,MID_SPIKE
1700,2023-12-15 06:30:00+00:00,2023-12-15 13:30:00+00:00,2023-12-15 13:15:00+00:00,2023,1.4344788233993064,0.6836805555555555,9.377848911651732,DEAD_MID
1704,2023-12-17 07:30:00+00:00,2023-12-17 08:00:00+00:00,2023-12-17 07:45:00+00:00,2023,-1.0791578277356362,0.6767361111111111,13.899029869798357,DEAD_MID
1720,2023-12-25 18:15:00+00:00,2023-12-26 05:30:00+00:00,2023-12-26 05:15:00+00:00,2023,0.1578354672729446,0.6087962962962963,7.978337465744394,DEAD_MID
1721,2023-12-26 06:15:00+00:00,2023-12-26 09:45:00+00:00,2023-12-26 09:30:00+00:00,2023,-1.0526126333495658,0.6373842592592592,12.2268002738533,DEAD_MID
1725,2023-12-28 08:15:00+00:00,2023-12-28 13:00:00+00:00,2023-12-28 12:45:00+00:00,2023,0.5436210705182603,0.5997685185185185,9.218544752092669,MID_SPIKE
1727,2023-12-29 08:45:00+00:00,2023-12-29 16:45:00+00:00,2023-12-29 16:30:00+00:00,2023,-0.2742373524994514,0.9234953703703704,7.477539832105567,TOP_BAND
1736,2024-01-03 08:00:00+00:00,2024-01-03 11:15:00+00:00,2024-01-03 11:00:00+00:00,2024,1.4218017494179058,0.877662037037037,6.399386855719484,TOP_BAND
1753,2024-01-12 15:15:00+00:00,2024-01-12 15:15:00+00:00,2024-01-12 15:00:00+00:00,2024,1.467756000102456,0.937037037037037,15.27138835972816,TOP_BAND
1773,2024-01-23 01:45:00+00:00,2024-01-23 09:00:00+00:00,2024-01-23 08:45:00+00:00,2024,0.5199015801692506,0.7001157407407408,16.013974788725886,DEAD_MID
1796,2024-02-04 19:00:00+00:00,2024-02-04 19:00:00+00:00,2024-02-04 18:45:00+00:00,2024,-1.1021781923998586,0.1359953703703703,10.12440782698245,LOW_BAND
1798,2024-02-05 19:00:00+00:00,2024-02-05 20:15:00+00:00,2024-02-05 20:00:00+00:00,2024,-1.0563698163352426,0.5569444444444445,7.715685734735438,MID_SPIKE
1823,2024-02-22 13:15:00+00:00,2024-02-22 13:30:00+00:00,2024-02-22 13:15:00+00:00,2024,-1.067732746295503,0.6263888888888889,11.904274960943022,DEAD_MID
1824,2024-02-23 01:15:00+00:00,2024-02-23 07:45:00+00:00,2024-02-23 07:30:00+00:00,2024,-0.2852903354367159,0.2825231481481481,19.83828102912061,LOW_BAND
1843,2024-03-05 18:30:00+00:00,2024-03-05 19:00:00+00:00,2024-03-05 18:45:00+00:00,2024,1.4876160711175508,0.9976851851851852,5.3050588074693,TOP_BAND
1852,2024-03-10 16:00:00+00:00,2024-03-10 22:30:00+00:00,2024-03-10 22:15:00+00:00,2024,1.4535888094317808,0.6074074074074074,9.159176997245243,DEAD_MID
1856,2024-03-12 16:30:00+00:00,2024-03-12 17:00:00+00:00,2024-03-12 16:45:00+00:00,2024,-1.0203005591112302,0.9905092592592591,4.018835019183804,TOP_BAND
1861,2024-03-15 04:30:00+00:00,2024-03-15 09:00:00+00:00,2024-03-15 08:45:00+00:00,2024,-1.013317087897872,0.9655092592592592,12.537357730579144,TOP_BAND
1867,2024-03-18 09:30:00+00:00,2024-03-18 15:00:00+00:00,2024-03-18 14:45:00+00:00,2024,-1.0392969574718505,0.929050925925926,8.07888696745796,TOP_BAND
1870,2024-03-20 00:00:00+00:00,2024-03-20 04:30:00+00:00,2024-03-20 04:15:00+00:00,2024,-1.0243530462393324,0.9736111111111112,11.400805673758857,TOP_BAND
1884,2024-03-27 08:00:00+00:00,2024-03-27 14:00:00+00:00,2024-03-27 13:45:00+00:00,2024,-1.0637912283009,0.9001157407407407,4.262209900990105,TOP_BAND
1892,2024-04-01 05:45:00+00:00,2024-04-01 05:45:00+00:00,2024-04-01 05:30:00+00:00,2024,-1.0602893728223064,0.3828703703703703,8.49327525965645,LOW_BAND
1893,2024-04-01 17:45:00+00:00,2024-04-02 02:30:00+00:00,2024-04-02 02:15:00+00:00,2024,-0.1322616680321174,0.7409722222222223,10.373874651604414,DEAD_MID
1918,2024-04-15 19:15:00+00:00,2024-04-16 04:30:00+00:00,2024-04-16 04:15:00+00:00,2024,-0.8286013100074637,0.8519675925925926,13.67053909869434,TOP_BAND
1934,2024-04-24 09:15:00+00:00,2024-04-24 13:15:00+00:00,2024-04-24 13:00:00+00:00,2024,1.4188357854978273,0.4243055555555555,5.706633401819831,MID_SPIKE
1938,2024-04-26 14:30:00+00:00,2024-04-26 15:15:00+00:00,2024-04-26 15:00:00+00:00,2024,0.4434637477371291,0.7994212962962963,8.992114313945297,DEAD_MID
1945,2024-04-30 12:15:00+00:00,2024-04-30 14:00:00+00:00,2024-04-30 13:45:00+00:00,2024,-1.037038376512731,0.6798611111111111,12.847663419455069,DEAD_MID
1946,2024-05-01 00:15:00+00:00,2024-05-01 07:00:00+00:00,2024-05-01 06:45:00+00:00,2024,1.4576990468318147,0.4283564814814815,24.7782546494992,MID_SPIKE
1955,2024-05-06 11:15:00+00:00,2024-05-06 12:45:00+00:00,2024-05-06 12:30:00+00:00,2024,0.2458861980704895,0.7217592592592592,5.2505667710245145,DEAD_MID
1957,2024-05-07 19:30:00+00:00,2024-05-07 23:00:00+00:00,2024-05-07 22:45:00+00:00,2024,-1.0642735091785331,0.3443287037037037,13.541720802656286,LOW_BAND
1968,2024-05-14 02:00:00+00:00,2024-05-14 02:00:00+00:00,2024-05-14 01:45:00+00:00,2024,1.429078462348608,0.2290509259259259,4.7540216437554905,LOW_BAND
1979,2024-05-23 13:45:00+00:00,2024-05-23 13:45:00+00:00,2024-05-23 13:30:00+00:00,2024,1.46308386796838,0.6402777777777777,10.905280412129692,DEAD_MID
1987,2024-05-29 08:00:00+00:00,2024-05-29 08:00:00+00:00,2024-05-29 07:45:00+00:00,2024,-1.0690357851870806,0.2138888888888888,15.695761815667662,LOW_BAND
2000,2024-06-07 18:00:00+00:00,2024-06-07 18:00:00+00:00,2024-06-07 17:45:00+00:00,2024,-1.0383932943906478,0.5833333333333334,8.709703482265478,MID_SPIKE
2007,2024-06-14 04:15:00+00:00,2024-06-14 15:45:00+00:00,2024-06-14 15:30:00+00:00,2024,1.412415060553227,0.5458333333333333,13.911781946072685,MID_SPIKE
2012,2024-06-17 15:15:00+00:00,2024-06-18 01:30:00+00:00,2024-06-18 01:15:00+00:00,2024,-1.0512266870557596,0.6105324074074074,7.383280757097808,DEAD_MID
2023,2024-06-23 05:15:00+00:00,2024-06-23 14:45:00+00:00,2024-06-23 14:30:00+00:00,2024,1.2299064942874465,0.0167824074074074,16.692718940936842,LOW_BAND
2040,2024-07-02 09:00:00+00:00,2024-07-02 14:00:00+00:00,2024-07-02 13:45:00+00:00,2024,1.4143729933807263,0.4164351851851852,6.738436123347998,MID_SPIKE
2041,2024-07-02 22:00:00+00:00,2024-07-03 01:45:00+00:00,2024-07-03 01:30:00+00:00,2024,1.4073365272033973,0.1527777777777778,14.994991652754498,LOW_BAND
2050,2024-07-07 15:30:00+00:00,2024-07-07 21:15:00+00:00,2024-07-07 21:00:00+00:00,2024,1.451273672806064,0.3890046296296296,11.854205607476688,LOW_BAND
2070,2024-07-18 14:45:00+00:00,2024-07-18 15:00:00+00:00,2024-07-18 14:45:00+00:00,2024,-0.3603355598771167,0.7233796296296297,8.455004086694284,DEAD_MID
2076,2024-07-23 19:45:00+00:00,2024-07-23 19:45:00+00:00,2024-07-23 19:30:00+00:00,2024,-0.8162243500219053,0.7885416666666667,10.095912191619238,DEAD_MID
2082,2024-07-27 20:15:00+00:00,2024-07-27 20:15:00+00:00,2024-07-27 20:00:00+00:00,2024,-1.027811085532145,0.9548611111111112,4.204115079718518,TOP_BAND
2085,2024-07-29 14:30:00+00:00,2024-07-29 14:45:00+00:00,2024-07-29 14:30:00+00:00,2024,1.456826596730801,0.8613425925925926,3.937826411340463,TOP_BAND
2097,2024-08-04 17:45:00+00:00,2024-08-05 00:30:00+00:00,2024-08-05 00:15:00+00:00,2024,1.4781573572912496,0.9811342592592592,17.801546029515073,TOP_BAND
2113,2024-08-14 13:45:00+00:00,2024-08-14 13:45:00+00:00,2024-08-14 13:30:00+00:00,2024,1.1970221107395032,0.9358796296296296,4.128888431594455,TOP_BAND
2121,2024-08-19 00:00:00+00:00,2024-08-19 00:45:00+00:00,2024-08-19 00:30:00+00:00,2024,-0.1186613904388448,0.7266203703703704,6.16863659927423,DEAD_MID
2133,2024-08-27 16:00:00+00:00,2024-08-27 21:15:00+00:00,2024-08-27 21:00:00+00:00,2024,1.4572920179862328,0.4428240740740741,19.23829431438121,MID_SPIKE
2138,2024-08-30 06:30:00+00:00,2024-08-30 14:45:00+00:00,2024-08-30 14:30:00+00:00,2024,1.4301400059780431,0.8019675925925925,10.673137232459604,TOP_BAND
2146,2024-09-04 01:00:00+00:00,2024-09-04 01:00:00+00:00,2024-09-04 00:45:00+00:00,2024,-0.4142480823757655,0.5945601851851852,11.676741946506748,MID_SPIKE
2163,2024-09-13 12:15:00+00:00,2024-09-13 12:15:00+00:00,2024-09-13 12:00:00+00:00,2024,-1.0812686329776433,0.1487268518518518,5.936757589089317,LOW_BAND
2166,2024-09-15 23:15:00+00:00,2024-09-16 00:45:00+00:00,2024-09-16 00:30:00+00:00,2024,-0.1554829926238166,0.6724537037037037,7.278834142956266,DEAD_MID
2167,2024-09-16 14:30:00+00:00,2024-09-16 14:30:00+00:00,2024-09-16 14:15:00+00:00,2024,-0.5337410344382788,0.6628472222222223,10.343648025205333,DEAD_MID
2175,2024-09-25 08:45:00+00:00,2024-09-25 09:45:00+00:00,2024-09-25 09:30:00+00:00,2024,-1.1046654517665078,0.1324074074074074,8.83942178395349,LOW_BAND
2212,2024-10-25 19:30:00+00:00,2024-10-25 23:00:00+00:00,2024-10-25 22:45:00+00:00,2024,-1.0312847928772833,0.6620370370370371,9.392108176025378,DEAD_MID
2216,2024-10-31 13:45:00+00:00,2024-10-31 13:45:00+00:00,2024-10-31 13:30:00+00:00,2024,1.4400221768380597,0.5391203703703704,9.417767324045595,MID_SPIKE
2220,2024-11-03 01:15:00+00:00,2024-11-03 01:45:00+00:00,2024-11-03 01:30:00+00:00,2024,1.399706052112518,0.2127314814814815,27.286765106522527,LOW_BAND
2232,2024-11-12 08:45:00+00:00,2024-11-12 10:30:00+00:00,2024-11-12 10:15:00+00:00,2024,-1.0364104900470947,0.9900462962962964,4.11414263715338,TOP_BAND
2236,2024-11-14 14:45:00+00:00,2024-11-14 14:45:00+00:00,2024-11-14 14:30:00+00:00,2024,0.2006599071728061,0.9806712962962963,5.929195733172387,TOP_BAND
2240,2024-11-17 16:00:00+00:00,2024-11-17 19:00:00+00:00,2024-11-17 18:45:00+00:00,2024,-1.0542426712623894,0.8052083333333333,6.350113506049805,TOP_BAND
2248,2024-11-22 10:30:00+00:00,2024-11-22 13:15:00+00:00,2024-11-22 13:00:00+00:00,2024,-1.0642520255663186,0.742824074074074,3.929406541364544,DEAD_MID
2250,2024-11-24 12:00:00+00:00,2024-11-24 12:15:00+00:00,2024-11-24 12:00:00+00:00,2024,1.4253717213788617,0.6768518518518518,8.583986408724792,DEAD_MID
2252,2024-11-25 13:15:00+00:00,2024-11-25 14:30:00+00:00,2024-11-25 14:15:00+00:00,2024,1.4357348620804289,0.7959490740740741,7.271339501653063,DEAD_MID
2261,2024-12-02 04:00:00+00:00,2024-12-02 04:00:00+00:00,2024-12-02 03:45:00+00:00,2024,-1.0483057967377691,0.8625,5.5929167589925495,TOP_BAND
2283,2024-12-14 18:30:00+00:00,2024-12-14 20:45:00+00:00,2024-12-14 20:30:00+00:00,2024,-1.0919575103518075,0.5496527777777778,7.063230921704617,MID_SPIKE
2289,2024-12-18 03:30:00+00:00,2024-12-18 03:30:00+00:00,2024-12-18 03:15:00+00:00,2024,0.1750291862811045,0.8641203703703704,7.592137820116243,TOP_BAND
2292,2024-12-19 16:30:00+00:00,2024-12-19 17:30:00+00:00,2024-12-19 17:15:00+00:00,2024,1.4725264303661698,0.9810185185185184,11.419580548343736,TOP_BAND
2293,2024-12-20 04:30:00+00:00,2024-12-20 08:45:00+00:00,2024-12-20 08:30:00+00:00,2024,1.467686730734363,0.9119212962962964,21.76525147127396,TOP_BAND
2298,2024-12-22 18:15:00+00:00,2024-12-22 19:45:00+00:00,2024-12-22 19:30:00+00:00,2024,-1.049097708144505,0.7931712962962963,10.541132545115106,DEAD_MID
2305,2024-12-26 08:45:00+00:00,2024-12-26 09:45:00+00:00,2024-12-26 09:30:00+00:00,2024,-1.04777706243182,0.8074074074074075,9.68969388765972,TOP_BAND
2307,2024-12-27 15:15:00+00:00,2024-12-27 15:30:00+00:00,2024-12-27 15:15:00+00:00,2024,-0.3806181580481685,0.772337962962963,13.180078794410294,DEAD_MID
2315,2025-01-01 02:00:00+00:00,2025-01-01 09:15:00+00:00,2025-01-01 09:00:00+00:00,2025_H1,-1.058942747332255,0.175,18.784609102046332,LOW_BAND
2326,2025-01-07 08:15:00+00:00,2025-01-07 10:00:00+00:00,2025-01-07 09:45:00+00:00,2025_H1,1.3576773572610192,0.0978009259259259,7.940002101502417,LOW_BAND
2335,2025-01-12 01:45:00+00:00,2025-01-12 09:30:00+00:00,2025-01-12 09:15:00+00:00,2025_H1,-1.136259254645491,0.0699074074074074,14.759267383198258,LOW_BAND
2346,2025-01-19 16:15:00+00:00,2025-01-19 22:30:00+00:00,2025-01-19 22:15:00+00:00,2025_H1,1.454133073374862,0.9667824074074074,3.0736383274186188,TOP_BAND
2362,2025-01-28 21:00:00+00:00,2025-01-28 21:30:00+00:00,2025-01-28 21:15:00+00:00,2025_H1,-1.0473949922699528,0.6818287037037037,9.733132612563235,DEAD_MID
2371,2025-02-02 16:00:00+00:00,2025-02-02 17:15:00+00:00,2025-02-02 17:00:00+00:00,2025_H1,1.4485122165820703,0.642824074074074,19.68016812458469,DEAD_MID
2381,2025-02-07 19:00:00+00:00,2025-02-07 20:00:00+00:00,2025-02-07 19:45:00+00:00,2025_H1,0.2328644932206521,0.7534722222222222,6.625334432440996,DEAD_MID
2395,2025-02-16 09:30:00+00:00,2025-02-16 13:30:00+00:00,2025-02-16 13:15:00+00:00,2025_H1,-1.162126343475413,0.0028935185185185,17.517470881863584,LOW_BAND
2396,2025-02-16 23:00:00+00:00,2025-02-16 23:00:00+00:00,2025-02-16 22:45:00+00:00,2025_H1,0.1149261160491417,0.1243055555555555,10.56961830888575,LOW_BAND
2397,2025-02-17 11:00:00+00:00,2025-02-17 15:45:00+00:00,2025-02-17 15:30:00+00:00,2025_H1,-1.0992162632964086,0.3125,10.70885504794142,LOW_BAND
2409,2025-02-24 07:00:00+00:00,2025-02-24 14:45:00+00:00,2025-02-24 14:30:00+00:00,2025_H1,1.4066713344838655,0.4211805555555555,15.057715502861427,MID_SPIKE
2416,2025-02-27 22:30:00+00:00,2025-02-28 01:30:00+00:00,2025-02-28 01:15:00+00:00,2025_H1,1.4694791785601056,0.6594907407407408,23.66470875277884,DEAD_MID
2423,2025-03-03 14:45:00+00:00,2025-03-03 14:45:00+00:00,2025-03-03 14:30:00+00:00,2025_H1,-1.024120403119932,0.8765046296296296,6.1138911200891775,TOP_BAND
2439,2025-03-12 07:15:00+00:00,2025-03-12 15:00:00+00:00,2025-03-12 14:45:00+00:00,2025_H1,-1.052206845052887,0.8850694444444445,4.592839172516851,TOP_BAND
2448,2025-03-18 01:45:00+00:00,2025-03-18 06:30:00+00:00,2025-03-18 06:15:00+00:00,2025_H1,-1.0791948157315825,0.1793981481481481,12.787389380530866,LOW_BAND
2449,2025-03-18 13:45:00+00:00,2025-03-18 13:45:00+00:00,2025-03-18 13:30:00+00:00,2025_H1,-1.0604494372478306,0.3313657407407407,14.821071599515738,LOW_BAND
2453,2025-03-20 15:30:00+00:00,2025-03-20 15:45:00+00:00,2025-03-20 15:30:00+00:00,2025_H1,0.1592219218585033,0.7515046296296296,5.263146779303086,DEAD_MID
2459,2025-03-26 14:15:00+00:00,2025-03-26 14:30:00+00:00,2025-03-26 14:15:00+00:00,2025_H1,-1.04919017258883,0.5967592592592592,5.98631472081222,MID_SPIKE
2460,2025-03-27 13:30:00+00:00,2025-03-27 13:30:00+00:00,2025-03-27 13:15:00+00:00,2025_H1,-1.0606439282474969,0.3603009259259259,10.06142807140352,LOW_BAND
2461,2025-03-28 04:45:00+00:00,2025-03-28 05:15:00+00:00,2025-03-28 05:00:00+00:00,2025_H1,1.42725392429556,0.3024305555555555,10.90292855339556,LOW_BAND
2466,2025-03-30 18:45:00+00:00,2025-03-30 22:00:00+00:00,2025-03-30 21:45:00+00:00,2025_H1,-1.0708053503027268,0.1328703703703703,32.23096414000387,LOW_BAND
2472,2025-04-03 01:45:00+00:00,2025-04-03 12:45:00+00:00,2025-04-03 12:30:00+00:00,2025_H1,-0.4401454884414647,0.4768518518518518,21.7665508636297,MID_SPIKE
2476,2025-04-05 09:00:00+00:00,2025-04-05 12:30:00+00:00,2025-04-05 12:15:00+00:00,2025_H1,1.3833728706624664,0.058449074074074,37.73321358761702,LOW_BAND
2499,2025-04-28 15:45:00+00:00,2025-04-28 16:00:00+00:00,2025-04-28 15:45:00+00:00,2025_H1,-1.0413161593688394,0.7806712962962963,3.989585798816559,DEAD_MID
2501,2025-04-30 13:45:00+00:00,2025-04-30 13:45:00+00:00,2025-04-30 13:30:00+00:00,2025_H1,-1.0518107546568995,0.5458333333333333,5.917030035809128,MID_SPIKE
2502,2025-05-03 13:30:00+00:00,2025-05-03 23:45:00+00:00,2025-05-03 23:30:00+00:00,2025_H1,0.3479301830652224,0.0653935185185185,16.19983753046334,LOW_BAND
2512,2025-05-19 04:00:00+00:00,2025-05-19 04:45:00+00:00,2025-05-19 04:30:00+00:00,2025_H1,-1.047244109404959,0.8065972222222222,8.790492645040494,TOP_BAND
2525,2025-05-27 01:15:00+00:00,2025-05-27 01:15:00+00:00,2025-05-27 01:00:00+00:00,2025_H1,-1.061462967616421,0.5094907407407407,6.144206273641991,MID_SPIKE
2527,2025-05-28 11:30:00+00:00,2025-05-28 13:45:00+00:00,2025-05-28 13:30:00+00:00,2025_H1,1.4177390996871924,0.3364583333333333,10.003370857978805,LOW_BAND
2531,2025-05-30 16:30:00+00:00,2025-05-30 16:30:00+00:00,2025-05-30 16:15:00+00:00,2025_H1,0.5447856055496694,0.7920138888888889,13.962308800329282,DEAD_MID
2534,2025-06-02 05:15:00+00:00,2025-06-02 10:30:00+00:00,2025-06-02 10:15:00+00:00,2025_H1,-0.2907306419137998,0.5815972222222222,5.566306483300569,MID_SPIKE
2555,2025-06-17 09:45:00+00:00,2025-06-17 10:00:00+00:00,2025-06-17 09:45:00+00:00,2025_H1,1.4051694518972744,0.4069444444444444,12.466206720327015,MID_SPIKE
2575,2025-07-04 09:00:00+00:00,2025-07-04 13:30:00+00:00,2025-07-04 13:15:00+00:00,2025_H2,1.382819502395311,0.1349537037037037,13.038938563599542,LOW_BAND
2592,2025-07-17 11:45:00+00:00,2025-07-17 12:15:00+00:00,2025-07-17 12:00:00+00:00,2025_H2,-1.0840278984211271,0.6431712962962963,15.219955106055696,DEAD_MID
2597,2025-07-21 12:45:00+00:00,2025-07-21 19:45:00+00:00,2025-07-21 19:30:00+00:00,2025_H2,-1.0817502088596471,0.8789351851851852,7.055806729939635,TOP_BAND
2614,2025-07-31 17:45:00+00:00,2025-07-31 18:00:00+00:00,2025-07-31 17:45:00+00:00,2025_H2,1.4305597163000765,0.7579861111111111,4.570523916072045,DEAD_MID
2649,2025-08-19 04:15:00+00:00,2025-08-19 14:15:00+00:00,2025-08-19 14:00:00+00:00,2025_H2,0.4947382428512341,0.631712962962963,13.388672415093351,DEAD_MID
2659,2025-08-24 14:45:00+00:00,2025-08-24 16:45:00+00:00,2025-08-24 16:30:00+00:00,2025_H2,-1.1438513062637587,0.4096064814814815,14.33476510975051,MID_SPIKE
2679,2025-09-04 04:00:00+00:00,2025-09-04 04:45:00+00:00,2025-09-04 04:30:00+00:00,2025_H2,1.4098061419564798,0.4700231481481481,6.335690036440657,MID_SPIKE
2695,2025-09-13 08:30:00+00:00,2025-09-13 16:15:00+00:00,2025-09-13 16:00:00+00:00,2025_H2,1.252316550509316,0.1789351851851852,6.628670770098082,LOW_BAND
2698,2025-09-15 12:30:00+00:00,2025-09-15 13:30:00+00:00,2025-09-15 13:15:00+00:00,2025_H2,-1.1068509321327282,0.4341435185185185,8.224119671697217,MID_SPIKE
2704,2025-09-18 23:15:00+00:00,2025-09-19 09:45:00+00:00,2025-09-19 09:30:00+00:00,2025_H2,0.1496420434904878,0.1423611111111111,8.659904169640114,LOW_BAND
2710,2025-09-23 17:45:00+00:00,2025-09-23 17:45:00+00:00,2025-09-23 17:30:00+00:00,2025_H2,-0.902131433597182,0.7716435185185185,12.230151450750569,DEAD_MID
2717,2025-09-27 09:15:00+00:00,2025-09-27 09:15:00+00:00,2025-09-27 09:00:00+00:00,2025_H2,-1.2597045253487222,0.0247685185185185,58.7874251497003,LOW_BAND
2730,2025-10-07 09:15:00+00:00,2025-10-07 14:00:00+00:00,2025-10-07 13:45:00+00:00,2025_H2,1.4099102842918858,0.7542824074074074,7.407504440497402,DEAD_MID
2734,2025-10-10 15:15:00+00:00,2025-10-10 15:15:00+00:00,2025-10-10 15:00:00+00:00,2025_H2,1.4555825059227538,0.9394675925925926,8.258909836957393,TOP_BAND
2741,2025-10-14 08:15:00+00:00,2025-10-14 09:45:00+00:00,2025-10-14 09:30:00+00:00,2025_H2,-1.044938567862755,0.9016203703703703,10.4357281683533,TOP_BAND
2746,2025-10-16 23:45:00+00:00,2025-10-17 06:30:00+00:00,2025-10-17 06:15:00+00:00,2025_H2,1.4382562045149911,0.5594907407407408,22.165966959271607,MID_SPIKE
2750,2025-10-19 06:15:00+00:00,2025-10-19 06:30:00+00:00,2025-10-19 06:15:00+00:00,2025_H2,-1.1393451728804125,0.164699074074074,34.03415612897169,LOW_BAND
2766,2025-10-28 01:30:00+00:00,2025-10-28 03:00:00+00:00,2025-10-28 02:45:00+00:00,2025_H2,-1.092448144060418,0.5660879629629629,9.31248836776471,MID_SPIKE
2769,2025-10-29 15:00:00+00:00,2025-10-29 15:15:00+00:00,2025-10-29 15:00:00+00:00,2025_H2,1.4349781197502882,0.7679398148148148,12.117925213099014,DEAD_MID
2770,2025-10-30 03:00:00+00:00,2025-10-30 04:15:00+00:00,2025-10-30 04:00:00+00:00,2025_H2,-1.074430928543391,0.6972222222222222,20.585936248598383,DEAD_MID
2776,2025-11-02 23:45:00+00:00,2025-11-03 02:15:00+00:00,2025-11-03 02:00:00+00:00,2025_H2,1.4136978234480375,0.8121527777777777,4.258682951730886,TOP_BAND
2778,2025-11-03 23:45:00+00:00,2025-11-04 05:30:00+00:00,2025-11-04 05:15:00+00:00,2025_H2,0.2740560672029541,0.8171296296296297,14.453726393367058,TOP_BAND
2786,2025-11-08 08:30:00+00:00,2025-11-08 11:45:00+00:00,2025-11-08 11:30:00+00:00,2025_H2,-0.4732517477777911,0.378125,11.088912660458112,LOW_BAND
2791,2025-11-11 02:15:00+00:00,2025-11-11 12:45:00+00:00,2025-11-11 12:30:00+00:00,2025_H2,0.0110610430185002,0.5233796296296296,10.253806305714129,MID_SPIKE
2796,2025-11-13 15:15:00+00:00,2025-11-13 16:45:00+00:00,2025-11-13 16:30:00+00:00,2025_H2,1.4662316622501432,0.975925925925926,9.497844427484097,TOP_BAND
2800,2025-11-15 15:15:00+00:00,2025-11-15 20:30:00+00:00,2025-11-15 20:15:00+00:00,2025_H2,-0.606633564845378,0.3799768518518518,35.57776625910928,LOW_BAND
2802,2025-11-16 16:00:00+00:00,2025-11-16 16:15:00+00:00,2025-11-16 16:00:00+00:00,2025_H2,-1.055106698964247,0.6981481481481482,20.511485131974613,DEAD_MID
2807,2025-11-19 04:00:00+00:00,2025-11-19 04:30:00+00:00,2025-11-19 04:15:00+00:00,2025_H2,1.4520985139434808,0.7476851851851852,13.017219940465033,DEAD_MID
2808,2025-11-19 16:00:00+00:00,2025-11-19 16:15:00+00:00,2025-11-19 16:00:00+00:00,2025_H2,-1.0331449847502632,0.9109953703703704,10.949497616815636,TOP_BAND
2810,2025-11-20 16:00:00+00:00,2025-11-20 16:00:00+00:00,2025-11-20 15:45:00+00:00,2025_H2,1.4753931860073324,0.953587962962963,7.234633764287894,TOP_BAND
2818,2025-11-25 04:00:00+00:00,2025-11-25 14:30:00+00:00,2025-11-25 14:15:00+00:00,2025_H2,-0.3852367777309169,0.5844907407407407,6.554516276937197,MID_SPIKE
2827,2025-12-01 00:30:00+00:00,2025-12-01 00:30:00+00:00,2025-12-01 00:15:00+00:00,2025_H2,1.4582414228146792,0.7497685185185186,12.108087403786504,DEAD_MID
2864,2025-12-23 08:30:00+00:00,2025-12-23 14:45:00+00:00,2025-12-23 14:30:00+00:00,2025_H2,-1.0707370436098036,0.3109953703703704,13.213247599753393,LOW_BAND
2887,2026-01-06 09:15:00+00:00,2026-01-06 16:15:00+00:00,2026-01-06 16:00:00+00:00,2026_JAN_JUL,1.409214086573726,0.6280092592592592,3.7717744739156513,DEAD_MID
2902,2026-01-16 15:30:00+00:00,2026-01-16 15:30:00+00:00,2026-01-16 15:15:00+00:00,2026_JAN_JUL,-1.059158874826711,0.5550925925925926,11.106821169482467,MID_SPIKE
2903,2026-01-19 00:00:00+00:00,2026-01-19 00:00:00+00:00,2026-01-18 23:45:00+00:00,2026_JAN_JUL,-1.0520631638258842,0.4034722222222222,9.330519969856738,MID_SPIKE
2913,2026-01-25 09:15:00+00:00,2026-01-25 16:00:00+00:00,2026-01-25 15:45:00+00:00,2026_JAN_JUL,1.3943882549903313,0.1920138888888889,18.348684210526315,LOW_BAND
2920,2026-01-29 02:45:00+00:00,2026-01-29 02:45:00+00:00,2026-01-29 02:30:00+00:00,2026_JAN_JUL,1.194707263996723,0.5099537037037037,9.471541835817158,MID_SPIKE
2921,2026-01-29 15:00:00+00:00,2026-01-29 15:00:00+00:00,2026-01-29 14:45:00+00:00,2026_JAN_JUL,1.4501298561376432,0.4196759259259259,15.800387233776936,MID_SPIKE
2931,2026-02-03 17:00:00+00:00,2026-02-03 17:00:00+00:00,2026-02-03 16:45:00+00:00,2026_JAN_JUL,1.4765483186859385,0.9405092592592592,6.771452805619576,TOP_BAND
2957,2026-02-19 13:45:00+00:00,2026-02-19 13:45:00+00:00,2026-02-19 13:30:00+00:00,2026_JAN_JUL,-1.0589056114464692,0.3832175925925926,15.62903933817348,LOW_BAND
2961,2026-02-22 14:15:00+00:00,2026-02-22 14:30:00+00:00,2026-02-22 14:15:00+00:00,2026_JAN_JUL,-1.0919234477721136,0.1929398148148148,7.440759678597478,LOW_BAND
2968,2026-02-26 06:00:00+00:00,2026-02-26 15:00:00+00:00,2026-02-26 14:45:00+00:00,2026_JAN_JUL,0.8901522959823776,0.6243055555555556,8.181472968921769,DEAD_MID
