time,ratio_arc,delta_ls_12_arc,q20,q80,ratio_rest,delta_ls_12_rest,side_arc,side_rest,decision_match,short_arc,short_rest,buy_arc,buy_rest,short_match,buy_match,ratio_abs_err,delta_abs_err,band_width,normalized_delta_err,dist_q20,dist_q80,nearest_threshold_dist,margin_error_ratio,q80_signed_margin_arc,q80_signed_margin_rest,ratio_rest_lag12,ratio_lo,ratio_hi,ratio_lo_lag12,ratio_hi_lag12,delta_lo,delta_hi,expected_current_raw,expected_lag_raw,fresh_current,fresh_lag,transport_fresh,recovered_side,recovered_label
2026-08-30 17:00:00+00:00,1.07704359,-0.0228688599999999,-0.0424517719999999,0.0399911020000001,1.0768,-0.0232000000000001,0,0,True,False,False,False,False,True,True,0.0002435899999999,0.0003311400000001,0.0824428740000001,0.004016599421317,0.0195829119999999,0.0628599620000001,0.0195829119999999,59.13786313943642,-0.0628599620000001,-0.0631911020000002,1.1,1.0761753099999998,1.0774069399999997,1.0993753099999999,1.1006069399999998,-0.024431630000000037,-0.02196837000000018,2026-08-30 17:10:00+00:00,2026-08-30 14:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 17:15:00+00:00,1.07042306,-0.02608104,-0.0424517719999999,0.03994095,1.0704,-0.026,0,0,True,False,False,False,False,True,True,2.3059999999963665e-05,8.103999999997669e-05,0.082392722,0.0009835820207515,0.0163707319999999,0.06602199,0.0163707319999999,202.0080454097321,-0.06602199,-0.06594095,1.0964,1.0697753099999998,1.0710069399999997,1.0957753099999998,1.0970069399999998,-0.02723162999999995,-0.024768370000000095,2026-08-30 17:25:00+00:00,2026-08-30 14:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 17:30:00+00:00,1.07313961,-0.0167685500000001,-0.0424517719999999,0.0399080359999999,1.073,-0.0169000000000001,0,0,True,False,False,False,False,True,True,0.0001396099999999,0.00013145,0.0823598079999999,0.001596045488596,0.0256832219999998,0.056676586,0.0256832219999998,195.3839634841646,-0.056676586,-0.056808036,1.0899,1.0723753099999997,1.0736069399999997,1.0892753099999999,1.0905069399999998,-0.018131630000000065,-0.01566837000000021,2026-08-30 17:40:00+00:00,2026-08-30 14:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 17:45:00+00:00,1.06983822,-0.0180902999999998,-0.0424517719999999,0.0398996719999999,1.07,-0.0181,0,0,True,False,False,False,False,True,True,0.00016178,9.700000000112396e-06,0.0823514439999999,0.0001177878556702,0.024361472,0.0579899719999998,0.024361472,2511.491958733794,-0.0579899719999998,-0.0579996719999999,1.0881,1.0693753099999999,1.0706069399999998,1.0874753099999999,1.0887069399999998,-0.019331629999999933,-0.016868370000000077,2026-08-30 17:55:00+00:00,2026-08-30 14:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 18:00:00+00:00,1.06707757,-0.0119103200000001,-0.0424517719999999,0.0398846900000002,1.067,-0.012,0,0,True,False,False,False,False,True,True,7.756999999997127e-05,8.967999999986986e-05,0.0823364620000002,0.0010891893800327,0.0305414519999998,0.0517950100000004,0.0305414519999998,340.5603479041498,-0.0517950100000004,-0.0518846900000003,1.079,1.0663753099999997,1.0676069399999997,1.0783753099999998,1.0796069399999997,-0.013231629999999939,-0.010768370000000083,2026-08-30 18:10:00+00:00,2026-08-30 15:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 18:15:00+00:00,1.06736357,-0.0079801800000001,-0.0424517719999999,0.0398652200000001,1.0674,-0.0081999999999999,0,0,True,False,False,False,False,True,True,3.642999999997621e-05,0.0002198199999998,0.0823169920000001,0.0026704085591449,0.0344715919999998,0.0478454000000002,0.0344715919999998,156.81735965799356,-0.0478454000000002,-0.0480652200000001,1.0756,1.0667753099999997,1.0680069399999996,1.0749753099999997,1.0762069399999996,-0.009431629999999913,-0.006968370000000057,2026-08-30 18:25:00+00:00,2026-08-30 15:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 18:30:00+00:00,1.06621536,-0.01144484,-0.0424517719999999,0.0398571319999999,1.0661,-0.0116,0,0,True,False,False,False,False,True,True,0.0001153599999998,0.00015516,0.0823089039999999,0.0018850937439288,0.0310069319999999,0.051301972,0.0310069319999999,199.83843774163037,-0.051301972,-0.051457132,1.0777,1.0654753099999998,1.0667069399999998,1.07707531,1.0783069399999998,-0.012831629999999983,-0.010368370000000127,2026-08-30 18:40:00+00:00,2026-08-30 15:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 18:45:00+00:00,1.06497042,-0.0111130099999998,-0.0424517719999999,0.0398571319999999,1.0648,-0.0112,0,0,True,False,False,False,False,True,True,0.0001704200000001,8.699000000023105e-05,0.0823089039999999,0.0010568722917295,0.0313387620000001,0.0509701419999998,0.0313387620000001,360.2570640293927,-0.0509701419999998,-0.051057132,1.076,1.0641753099999998,1.0654069399999997,1.0753753099999999,1.0766069399999998,-0.012431630000000027,-0.00996837000000017,2026-08-30 18:55:00+00:00,2026-08-30 15:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 19:00:00+00:00,1.06288863,-0.0131848000000001,-0.0424517719999999,0.0398571319999999,1.0627,-0.0133,0,0,True,False,False,False,False,True,True,0.00018863,0.0001151999999999,0.0823089039999999,0.0013996055639373,0.0292669719999998,0.0530419320000001,0.0292669719999998,254.0535763889275,-0.0530419320000001,-0.053157132,1.076,1.0620753099999998,1.0633069399999997,1.0753753099999999,1.0766069399999998,-0.014531630000000018,-0.012068370000000161,2026-08-30 19:10:00+00:00,2026-08-30 16:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 19:15:00+00:00,1.06221632,-0.0139853699999998,-0.0424517719999999,0.0398571319999999,1.0623,-0.0141,0,0,True,False,False,False,False,True,True,8.367999999991937e-05,0.0001146300000001,0.0823089039999999,0.0013926804322423,0.028466402,0.0538425019999998,0.028466402,248.33291459453383,-0.0538425019999998,-0.0539571319999999,1.0764,1.0616753099999998,1.0629069399999997,1.0757753099999998,1.0770069399999997,-0.01533162999999993,-0.012868370000000073,2026-08-30 19:25:00+00:00,2026-08-30 16:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 19:30:00+00:00,1.05980132,-0.0190837699999999,-0.0424517719999999,0.0398571319999999,1.0597,-0.0192999999999998,0,0,True,False,False,False,False,True,True,0.0001013199999999,0.0002162299999999,0.0823089039999999,0.0026270547837683,0.023368002,0.0589409019999999,0.023368002,108.07011977989995,-0.0589409019999999,-0.0591571319999998,1.079,1.0590753099999999,1.0603069399999998,1.0783753099999998,1.0796069399999997,-0.0205316299999998,-0.018068369999999945,2026-08-30 19:40:00+00:00,2026-08-30 16:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 19:45:00+00:00,1.05888113,-0.0229839599999999,-0.0424517719999999,0.0398571319999999,1.0589,-0.0231000000000001,0,0,True,False,False,False,False,True,True,1.886999999989314e-05,0.0001160400000002,0.0823089039999999,0.001409811021177,0.019467812,0.0628410919999999,0.019467812,167.76811444299815,-0.0628410919999999,-0.0629571320000001,1.082,1.0582753099999997,1.0595069399999997,1.0813753099999999,1.0826069399999998,-0.02433163000000005,-0.021868370000000192,2026-08-30 19:55:00+00:00,2026-08-30 16:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 20:00:00+00:00,1.06047157,-0.0165720199999999,-0.0424316179999999,0.0398571319999999,1.0606,-0.0161999999999999,0,0,True,False,False,False,False,True,True,0.0001284299999999,0.0003720199999999,0.0822887499999998,0.0045209096018583,0.0258595979999999,0.0564291519999999,0.0258595979999999,69.5113112198423,-0.0564291519999999,-0.0560571319999999,1.0768,1.0599753099999998,1.0612069399999997,1.0761753099999998,1.0774069399999997,-0.01743162999999992,-0.014968370000000064,2026-08-30 20:10:00+00:00,2026-08-30 17:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 20:15:00+00:00,1.05972553,-0.01069753,-0.042417748,0.0398571319999999,1.0597,-0.0106999999999999,0,0,True,False,False,False,False,True,True,2.55299999998293e-05,2.4699999998656352e-06,0.08227488,3.0021313915810456e-05,0.0317202179999999,0.050554662,0.0317202179999999,12842.193522965776,-0.050554662,-0.0505571319999999,1.0704,1.0590753099999999,1.0603069399999998,1.0697753099999998,1.0710069399999997,-0.01193162999999986,-0.009468370000000004,2026-08-30 20:25:00+00:00,2026-08-30 17:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 20:30:00+00:00,1.05111745,-0.0220221599999999,-0.042417748,0.0398571319999999,1.0513,-0.0217,0,0,True,False,False,False,False,True,True,0.0001825499999998,0.0003221599999998,0.08227488,0.0039156544500563,0.020395588,0.0618792919999998,0.020395588,63.3088775763895,-0.0618792919999998,-0.061557132,1.073,1.0506753099999997,1.0519069399999996,1.0723753099999997,1.0736069399999997,-0.02293162999999998,-0.020468370000000125,2026-08-30 20:40:00+00:00,2026-08-30 17:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 20:45:00+00:00,1.04977285,-0.0200653699999999,-0.042417748,0.0398571319999999,1.0496,-0.0203999999999999,0,0,True,False,False,False,False,True,True,0.00017285,0.00033463,0.08227488,0.0040672195450179,0.022352378,0.0599225019999999,0.022352378,66.79729253204992,-0.0599225019999999,-0.0602571319999999,1.07,1.0489753099999999,1.0502069399999998,1.0693753099999999,1.0706069399999998,-0.021631629999999902,-0.019168370000000046,2026-08-30 20:55:00+00:00,2026-08-30 17:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 21:00:00+00:00,1.048676,-0.0184015699999999,-0.042417748,0.0398571319999999,1.0488,-0.0181999999999999,0,0,True,False,False,False,False,True,True,0.000124,0.0002015699999999,0.08227488,0.002449957994469,0.024016178,0.0582587019999999,0.024016178,119.1455970630644,-0.0582587019999999,-0.0580571319999999,1.067,1.0481753099999997,1.0494069399999997,1.0663753099999997,1.0676069399999997,-0.019431629999999922,-0.016968370000000066,2026-08-30 21:10:00+00:00,2026-08-30 18:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 21:15:00+00:00,1.05126502,-0.0160985499999999,-0.042417748,0.0398571319999999,1.0513,-0.0161,0,0,True,False,False,False,False,True,True,3.497999999990675e-05,1.4500000000694513e-06,0.08227488,1.7623848251974982e-05,0.026319198,0.0559556819999999,0.026319198,18151.17103361341,-0.0559556819999999,-0.0559571319999999,1.0674,1.0506753099999997,1.0519069399999996,1.0667753099999997,1.0680069399999996,-0.01733162999999993,-0.014868370000000075,2026-08-30 21:25:00+00:00,2026-08-30 18:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 21:30:00+00:00,1.0514114,-0.0148039599999998,-0.042417748,0.0398154599999998,1.0513,-0.0148000000000001,0,0,True,False,False,False,False,True,True,0.0001114000000002,3.959999999691988e-06,0.0822332079999998,4.815572803254852e-05,0.0276137880000001,0.0546194199999997,0.0276137880000001,6973.178788421208,-0.0546194199999997,-0.05461546,1.0661,1.0506753099999997,1.0519069399999996,1.0654753099999998,1.0667069399999998,-0.016031630000000074,-0.013568370000000218,2026-08-30 21:40:00+00:00,2026-08-30 18:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 21:45:00+00:00,1.05299398,-0.0119764399999999,-0.042417748,0.039801084,1.053,-0.0118,0,0,True,False,False,False,False,True,True,6.01999999982894e-06,0.0001764399999999,0.082218832,0.002145980375882,0.030441308,0.051777524,0.030441308,172.53065064616646,-0.051777524,-0.051601084,1.0648,1.0523753099999997,1.0536069399999997,1.0641753099999998,1.0654069399999997,-0.01303162999999996,-0.010568370000000105,2026-08-30 21:55:00+00:00,2026-08-30 18:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 22:00:00+00:00,1.05402089,-0.0088677399999999,-0.042417748,0.03978499,1.0542,-0.0084999999999999,0,0,True,False,False,False,False,True,True,0.0001791099999999,0.0003677399999999,0.082202738,0.0044735736174621,0.033550008,0.0486527299999999,0.033550008,91.23295806821308,-0.0486527299999999,-0.0482849899999999,1.0627,1.0535753099999998,1.0548069399999997,1.0620753099999998,1.0633069399999997,-0.00973162999999988,-0.007268370000000024,2026-08-30 22:10:00+00:00,2026-08-30 19:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 22:15:00+00:00,1.05186447,-0.0103518500000001,-0.042417748,0.0397486380000002,1.0517,-0.0105999999999999,0,0,True,False,False,False,False,True,True,0.0001644699999998,0.0002481499999997,0.0821663860000002,0.0030200914519932,0.0320658979999998,0.0501004880000003,0.0320658979999998,129.21981865818336,-0.0501004880000003,-0.0503486380000001,1.0623,1.0510753099999999,1.0523069399999998,1.0616753099999998,1.0629069399999997,-0.01183162999999987,-0.009368370000000015,2026-08-30 22:25:00+00:00,2026-08-30 19:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 22:30:00+00:00,1.05305867,-0.00674265,-0.042417748,0.0397289939999999,1.053,-0.0067000000000001,0,0,True,False,False,False,False,True,True,5.8670000000038414e-05,4.264999999992192e-05,0.0821467419999999,0.0005191928366425,0.0356750979999999,0.046471644,0.0356750979999999,836.4618522875788,-0.046471644,-0.0464289940000001,1.0597,1.0523753099999997,1.0536069399999997,1.0590753099999999,1.0603069399999998,-0.007931630000000078,-0.005468370000000222,2026-08-30 22:40:00+00:00,2026-08-30 19:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 22:45:00+00:00,1.05337321,-0.0055079200000001,-0.042417748,0.0397064080000001,1.0534,-0.0055,0,0,True,False,False,False,False,True,True,2.6789999999943248e-05,7.92000000005011e-06,0.0821241560000001,9.643934727378016e-05,0.0369098279999998,0.0452143280000002,0.0369098279999998,4660.331818152318,-0.0452143280000002,-0.0452064080000001,1.0589,1.0527753099999997,1.0540069399999996,1.0582753099999997,1.0595069399999997,-0.0067316299999999885,-0.004268370000000132,2026-08-30 22:55:00+00:00,2026-08-30 19:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 23:00:00+00:00,1.04968704,-0.01078453,-0.042417748,0.0396960159999999,1.0496,-0.0109999999999998,0,0,True,False,False,False,False,True,True,8.703999999992718e-05,0.0002154699999998,0.0821137639999999,0.0026240424199758,0.0316332179999999,0.050480546,0.0316332179999999,146.81031234054373,-0.050480546,-0.0506960159999998,1.0606,1.0489753099999999,1.0502069399999998,1.0599753099999998,1.0612069399999997,-0.012231629999999827,-0.00976836999999997,2026-08-30 23:10:00+00:00,2026-08-30 20:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 23:15:00+00:00,1.02966697,-0.0300585599999998,-0.042417748,0.039656906,1.0296,-0.0301,0,0,True,False,False,False,False,True,True,6.696999999999953e-05,4.144000000017023e-05,0.082074654,0.0005049061796857,0.0123591880000001,0.0697154659999998,0.0123591880000001,298.2429536667322,-0.0697154659999998,-0.069756906,1.0597,1.0289753099999999,1.0302069399999998,1.0590753099999999,1.0603069399999998,-0.031331629999999944,-0.028868370000000088,2026-08-30 23:25:00+00:00,2026-08-30 20:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 23:30:00+00:00,1.0433081,-0.00780935,-0.042417748,0.0395941099999999,1.0433,-0.008,0,0,True,False,False,False,False,True,True,8.100000000066387e-06,0.0001906499999999,0.0820118579999999,0.0023246638309298,0.0346083979999999,0.04740346,0.0346083979999999,181.52844479416424,-0.04740346,-0.04759411,1.0513,1.0426753099999997,1.0439069399999996,1.0506753099999997,1.0519069399999996,-0.009231629999999935,-0.006768370000000079,2026-08-30 23:40:00+00:00,2026-08-30 20:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-30 23:45:00+00:00,1.08098314,0.0312102899999999,-0.042417748,0.0395613619999999,1.0812,0.0315999999999998,0,0,True,False,False,False,False,True,True,0.0002168599999998,0.0003897099999998,0.0819791099999999,0.0047537720280188,0.0736280379999999,0.0083510719999999,0.0083510719999999,21.428939467816136,-0.0083510719999999,-0.0079613620000001,1.0496,1.0805753099999997,1.0818069399999997,1.0489753099999999,1.0502069399999998,0.030368369999999922,0.03283162999999978,2026-08-30 23:55:00+00:00,2026-08-30 20:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 00:00:00+00:00,1.0810542,0.0323782000000001,-0.042417748,0.03955471,1.0812,0.0323999999999999,0,0,True,False,False,False,False,True,True,0.0001457999999998,2.179999999984972e-05,0.081972458,0.0002659429829449,0.0747959480000001,0.0071765099999999,0.0071765099999999,329.19770642428347,-0.0071765099999999,-0.00715471,1.0488,1.0805753099999997,1.0818069399999997,1.0481753099999997,1.0494069399999997,0.031168370000000056,0.03363162999999991,2026-08-31 00:10:00+00:00,2026-08-30 21:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 00:15:00+00:00,1.08757362,0.0363085999999999,-0.042417748,0.0395436519999998,1.0877,0.0363999999999999,0,0,True,False,False,False,False,True,True,0.0001263799999999,9.140000000007475e-05,0.0819613999999998,0.0011151590870833,0.0787263479999999,0.0032350519999999,0.0032350519999999,35.3944420130998,-0.0032350519999999,-0.0031436519999998,1.0513,1.0870753099999997,1.0883069399999996,1.0506753099999997,1.0519069399999996,0.03516837000000006,0.037631629999999916,2026-08-31 00:25:00+00:00,2026-08-30 21:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 00:30:00+00:00,1.086508,0.0350965999999999,-0.042417748,0.0395301919999999,1.0864,0.0351000000000001,0,0,True,False,False,False,False,True,True,0.0001079999999999,3.400000000208792e-06,0.0819479399999999,4.148975557175437e-05,0.0775143479999999,0.004433592,0.004433592,1303.9976469787605,-0.004433592,-0.0044301919999998,1.0513,1.0857753099999998,1.0870069399999998,1.0506753099999997,1.0519069399999996,0.0338683700000002,0.03633163000000006,2026-08-31 00:40:00+00:00,2026-08-30 21:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 00:45:00+00:00,1.0806084,0.0276144199999999,-0.042417748,0.0395301919999999,1.0807,0.0277,0,0,True,False,False,False,False,True,True,9.159999999996948e-05,8.558000000014054e-05,0.0819479399999999,0.0010443215534172,0.0700321679999999,0.011915772,0.011915772,139.23547557817813,-0.011915772,-0.0118301919999999,1.053,1.0800753099999998,1.0813069399999997,1.0523753099999997,1.0536069399999997,0.02646837000000013,0.028931629999999986,2026-08-31 00:55:00+00:00,2026-08-30 21:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 01:00:00+00:00,1.07204088,0.0180199899999999,-0.042417748,0.0395301919999999,1.0721,0.0179,0,0,True,False,False,False,False,True,True,5.911999999996809e-05,0.0001199899999999,0.0819479399999999,0.0014642222855139,0.0604377379999999,0.0215102019999999,0.0215102019999999,179.26662221857973,-0.0215102019999999,-0.0216301919999999,1.0542,1.0714753099999998,1.0727069399999998,1.0535753099999998,1.0548069399999997,0.0166683700000001,0.019131629999999955,2026-08-31 01:10:00+00:00,2026-08-30 22:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 01:15:00+00:00,1.07760981,0.02574534,-0.042417748,0.0395301919999999,1.0777,0.026,0,0,True,False,False,False,False,True,True,9.019000000010102e-05,0.0002546599999999,0.0819479399999999,0.0031075826921331,0.068163088,0.0137848519999999,0.0137848519999999,54.13041702663143,-0.0137848519999999,-0.0135301919999999,1.0517,1.07707531,1.0783069399999998,1.0510753099999999,1.0523069399999998,0.024768370000000095,0.02723162999999995,2026-08-31 01:25:00+00:00,2026-08-30 22:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 01:30:00+00:00,1.08527213,0.0322134599999999,-0.042417748,0.0395301919999999,1.0851,0.0321,0,0,True,False,False,False,False,True,True,0.0001721299999999,0.0001134599999998,0.0819479399999999,0.0013845375490817,0.0746312079999999,0.007316732,0.007316732,64.4873259299012,-0.007316732,-0.0074301919999999,1.053,1.0844753099999997,1.0857069399999997,1.0523753099999997,1.0536069399999997,0.03086837000000009,0.033331629999999945,2026-08-31 01:40:00+00:00,2026-08-30 22:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 01:45:00+00:00,1.08444612,0.03107291,-0.042417748,0.0395301919999999,1.0846,0.0312000000000001,0,0,True,False,False,False,False,True,True,0.00015388,0.0001270900000001,0.0819479399999999,0.0015508626574396,0.073490658,0.0084572819999999,0.0084572819999999,66.54561334481718,-0.0084572819999999,-0.0083301919999998,1.0534,1.0839753099999998,1.0852069399999997,1.0527753099999997,1.0540069399999996,0.02996837000000019,0.032431630000000045,2026-08-31 01:55:00+00:00,2026-08-30 22:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 02:00:00+00:00,1.08748026,0.0377932199999999,-0.042417748,0.0395301919999999,1.0877,0.0380999999999998,0,0,True,False,False,False,False,True,True,0.0002197399999999,0.0003067799999998,0.0819479399999999,0.0037435962392689,0.0802109679999999,0.001736972,0.001736972,5.661946671885118,-0.001736972,-0.0014301920000001,1.0496,1.0870753099999997,1.0883069399999996,1.0489753099999999,1.0502069399999998,0.03686836999999987,0.03933162999999973,2026-08-31 02:10:00+00:00,2026-08-30 23:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 02:15:00+00:00,1.08568676,0.0560197899999999,-0.042417748,0.0395301919999999,1.0855,0.0558999999999998,-1,-1,True,True,True,False,False,True,True,0.00018676,0.00011979,0.0819479399999999,0.0014617817116582,0.0984375379999999,0.0164895979999999,0.0164895979999999,137.65421153678204,0.0164895979999999,0.0163698079999998,1.0296,1.0848753099999997,1.0861069399999996,1.0289753099999999,1.0302069399999998,0.05466836999999991,0.05713162999999977,2026-08-31 02:25:00+00:00,2026-08-30 23:25:00+00:00,True,True,True,-1.0,CERTAIN_SHORT
2026-08-31 02:30:00+00:00,1.08417508,0.0408669800000001,-0.042417748,0.0395436519999998,1.0842,0.0409000000000001,-1,-1,True,True,True,False,False,True,True,2.4919999999983844e-05,3.302000000005023e-05,0.0819613999999998,0.0004028725717234,0.0832847280000001,0.0013233280000002,0.0013233280000002,40.07655966075755,0.0013233280000002,0.0013563480000002,1.0433,1.0835753099999998,1.0848069399999998,1.0426753099999997,1.0439069399999996,0.03966837000000023,0.042131630000000087,2026-08-31 02:40:00+00:00,2026-08-30 23:40:00+00:00,True,True,True,-1.0,CERTAIN_SHORT
2026-08-31 02:45:00+00:00,1.087302,0.0063188599999999,-0.042417748,0.03955471,1.0872,0.006,0,0,True,False,False,False,False,True,True,0.000102,0.0003188599999999,0.081972458,0.0038898430982747,0.0487366079999999,0.0332358500000001,0.0332358500000001,104.23336260430396,-0.0332358500000001,-0.03355471,1.0812,1.0865753099999997,1.0878069399999997,1.0805753099999997,1.0818069399999997,0.004768370000000077,0.007231629999999933,2026-08-31 02:55:00+00:00,2026-08-30 23:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 03:00:00+00:00,1.09574927,0.0146950699999999,-0.042417748,0.03955471,1.0956,0.0143999999999999,0,0,True,False,False,False,False,True,True,0.00014927,0.0002950699999999,0.081972458,0.0035996236687199,0.0571128179999999,0.0248596400000001,0.0248596400000001,84.24997458231637,-0.0248596400000001,-0.02515471,1.0812,1.0949753099999997,1.0962069399999996,1.0805753099999997,1.0818069399999997,0.01316837000000004,0.015631629999999896,2026-08-31 03:10:00+00:00,2026-08-31 00:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 03:15:00+00:00,1.09634937,0.00877575,-0.042417748,0.03955471,1.0964,0.0087000000000001,0,0,True,False,False,False,False,True,True,5.063000000005147e-05,7.574999999993004e-05,0.081972458,0.0009240908696422,0.051193498,0.0307789599999999,0.0307789599999999,406.32290429080376,-0.0307789599999999,-0.0308547099999998,1.0877,1.0957753099999998,1.0970069399999998,1.0870753099999997,1.0883069399999996,0.007468370000000224,0.00993163000000008,2026-08-31 03:25:00+00:00,2026-08-31 00:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 03:30:00+00:00,1.09649523,0.0099872299999999,-0.042417748,0.03955471,1.0964,0.01,0,0,True,False,False,False,False,True,True,9.522999999989068e-05,1.2770000000106307e-05,0.081972458,0.0001557840317549,0.0524049779999999,0.0295674800000001,0.0295674800000001,2315.386061061394,-0.0295674800000001,-0.02955471,1.0864,1.0957753099999998,1.0970069399999998,1.0857753099999998,1.0870069399999998,0.00876837000000008,0.011231629999999937,2026-08-31 03:40:00+00:00,2026-08-31 00:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 03:45:00+00:00,1.09280027,0.0121918699999998,-0.042417748,0.03955471,1.0929,0.0121999999999999,0,0,True,False,False,False,False,True,True,9.97300000000756e-05,8.130000000106108e-06,0.081972458,9.917965373328324e-05,0.0546096179999998,0.0273628400000001,0.0273628400000001,3365.6629765858597,-0.0273628400000001,-0.02735471,1.0807,1.0922753099999998,1.0935069399999997,1.0800753099999998,1.0813069399999997,0.01096837000000006,0.013431629999999917,2026-08-31 03:55:00+00:00,2026-08-31 00:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 04:00:00+00:00,1.09220899,0.0201681099999999,-0.042417748,0.03955471,1.0921,0.02,0,0,True,False,False,False,False,True,True,0.0001089899999999,0.0001681099999999,0.081972458,0.0020508107735398,0.0625858579999999,0.0193866,0.0193866,115.32092082568906,-0.0193866,-0.01955471,1.0721,1.0914753099999999,1.0927069399999998,1.0714753099999998,1.0727069399999998,0.01876837000000009,0.021231629999999946,2026-08-31 04:10:00+00:00,2026-08-31 01:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 04:15:00+00:00,1.09605438,0.0184445699999999,-0.042417748,0.03955471,1.096,0.0182999999999999,0,0,True,False,False,False,False,True,True,5.43799999999095e-05,0.00014457,0.081972458,0.0017636411488357,0.0608623179999999,0.02111014,0.02111014,146.02019782803148,-0.02111014,-0.02125471,1.0777,1.0953753099999999,1.0966069399999998,1.07707531,1.0783069399999998,0.017068370000000055,0.01953162999999991,2026-08-31 04:25:00+00:00,2026-08-31 01:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 04:30:00+00:00,1.10060396,0.01533183,-0.042417748,0.03955471,1.1004,0.0153,0,0,True,False,False,False,False,True,True,0.0002039599999998,3.182999999995495e-05,0.081972458,0.0003883011535405,0.057749578,0.0242228799999999,0.0242228799999999,761.0078542266502,-0.0242228799999999,-0.0242547099999999,1.0851,1.0997753099999998,1.1010069399999998,1.0844753099999997,1.0857069399999997,0.014068370000000163,0.01653163000000002,2026-08-31 04:40:00+00:00,2026-08-31 01:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-31 04:45:00+00:00,1.10545796,0.0210118400000001,-0.042417748,0.03955471,1.1053,0.0206999999999999,0,0,True,False,False,False,False,True,True,0.0001579600000001,0.0003118400000001,0.081972458,0.0038042045780812,0.0634295880000001,0.0185428699999999,0.0185428699999999,59.46276936887368,-0.0185428699999999,-0.0188547100000001,1.0846,1.1046753099999997,1.1059069399999997,1.0839753099999998,1.0852069399999997,0.019468370000000013,0.02193162999999987,2026-08-31 04:55:00+00:00,2026-08-31 01:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
