feed,mode,event_time,side,signal_time,entry_time,entry_price,signal_atr14,event_close,confirmation_capture_atr,fwd_1m_atr,fwd_3m_atr,fwd_5m_atr,fwd_15m_atr
RITHMIC_RAW,B_NEXT_OPEN,2026-08-04 05:58:00+00:00,SHORT,2026-08-04 05:58:00+00:00,2026-08-04 05:59:00+00:00,4117.0,1.3714285714284935,4116.4,,-0.21875000000014505,-2.1145833333331883,-3.0625000000000413,-1.3125000000002072
RITHMIC_RAW,B_NEXT_OPEN,2026-08-04 09:01:00+00:00,SHORT,2026-08-04 09:01:00+00:00,2026-08-04 09:02:00+00:00,4110.4,1.0214285714285845,4110.3,,0.6853146853144985,1.1748251748249818,3.034965034964462,3.4265734265733827
RITHMIC_RAW,B_NEXT_OPEN,2026-08-04 11:11:00+00:00,SHORT,2026-08-04 11:11:00+00:00,2026-08-04 11:12:00+00:00,4111.9,1.4285714285712987,4111.4,,-0.42000000000029286,-0.4900000000005539,-1.1200000000003565,-1.9600000000003055
RITHMIC_RAW,B_NEXT_OPEN,2026-08-04 14:20:00+00:00,LONG,2026-08-04 14:20:00+00:00,2026-08-04 14:21:00+00:00,4141.1,2.707142857142961,4140.9,,-0.22163588390513905,-0.9973614775727898,-0.8126649076519525,-2.0686015831135114
RITHMIC_RAW,B_NEXT_OPEN,2026-08-04 14:49:00+00:00,LONG,2026-08-04 14:49:00+00:00,2026-08-04 14:50:00+00:00,4137.2,2.907142857142909,4137.6,,0.8943488943490036,0.6879606879606757,1.1351351351351775,0.5159705159705068
RITHMIC_RAW,B_NEXT_OPEN,2026-08-04 15:59:00+00:00,SHORT,2026-08-04 15:59:00+00:00,2026-08-04 16:00:00+00:00,4144.5,1.5571428571428052,4144.2,,0.12844036697236452,0.3853211009176777,0.7064220183488811,1.6697247706424911
RITHMIC_RAW,B_NEXT_OPEN,2026-08-04 17:56:00+00:00,LONG,2026-08-04 17:56:00+00:00,2026-08-04 17:57:00+00:00,4146.5,1.299999999999922,4146.7,,-1.0000000000001998,-2.6153846153844924,-2.2307692307690847,-2.0000000000003997
RITHMIC_RAW,B_NEXT_OPEN,2026-08-04 19:11:00+00:00,SHORT,2026-08-04 19:11:00+00:00,2026-08-04 19:12:00+00:00,4140.6,1.0214285714284546,4140.6,,-0.19580419580404013,1.8601398601406072,0.09790209790246528,3.3286713286722436
RITHMIC_RAW,B_NEXT_OPEN,2026-08-04 22:28:00+00:00,SHORT,2026-08-04 22:28:00+00:00,2026-08-04 22:29:00+00:00,4135.0,1.0428571428571038,4134.7,,-0.575342465753795,-0.958904109589077,-1.4383561643836154,-4.506849315068488
RITHMIC_RAW,B_NEXT_OPEN,2026-08-04 22:33:00+00:00,SHORT,2026-08-04 22:33:00+00:00,2026-08-04 22:34:00+00:00,4136.4,1.0214285714286493,4136.5,,-0.7832167832169016,-2.0559440559442552,-3.7202797202796147,-1.5664335664338032
RITHMIC_RAW,B_NEXT_OPEN,2026-08-05 00:29:00+00:00,LONG,2026-08-05 00:29:00+00:00,2026-08-05 00:30:00+00:00,4134.9,1.2857142857142208,4134.6,,0.15555555555612932,0.15555555555612932,0.9333333333339464,-0.7777777777778171
RITHMIC_RAW,B_NEXT_OPEN,2026-08-05 00:33:00+00:00,LONG,2026-08-05 00:33:00+00:00,2026-08-05 00:34:00+00:00,4135.1,1.1571428571427143,4134.9,,0.8641975308643043,2.5925925925929127,1.2962962962964564,0.17283950617270366
RITHMIC_RAW,B_NEXT_OPEN,2026-08-05 01:50:00+00:00,LONG,2026-08-05 01:50:00+00:00,2026-08-05 01:51:00+00:00,4149.7,1.3142857142857534,4149.7,,-0.228260869565349,0.456521739130698,3.6521739130435082,2.510869565217455
RITHMIC_RAW,B_NEXT_OPEN,2026-08-05 04:36:00+00:00,LONG,2026-08-05 04:36:00+00:00,2026-08-05 04:37:00+00:00,4193.9,1.300000000000052,4193.8,,-0.3846153846153692,-1.5384615384614768,-0.6153846153840311,-1.5384615384614768
RITHMIC_RAW,B_NEXT_OPEN,2026-08-05 06:56:00+00:00,SHORT,2026-08-05 06:56:00+00:00,2026-08-05 06:57:00+00:00,4235.5,1.9785714285716105,4235.6,,0.1010830324908735,-0.8086642599279074,0.3537906137182871,3.790613718411204
RITHMIC_RAW,B_NEXT_OPEN,2026-08-05 07:02:00+00:00,SHORT,2026-08-05 07:02:00+00:00,2026-08-05 07:03:00+00:00,4234.3,2.100000000000169,4234.2,,0.4761904761904379,2.2380952380949717,1.7619047619045336,3.5714285714282843
RITHMIC_RAW,B_NEXT_OPEN,2026-08-05 10:22:00+00:00,LONG,2026-08-05 10:22:00+00:00,2026-08-05 10:23:00+00:00,4215.0,1.4642857142856494,4215.2,,0.2048780487806211,0.13658536585354036,0.06829268292708074,-1.570731707317267
RITHMIC_RAW,B_NEXT_OPEN,2026-08-05 10:33:00+00:00,LONG,2026-08-05 10:33:00+00:00,2026-08-05 10:34:00+00:00,4216.2,1.5571428571430002,4216.4,,-1.2201834862381864,-1.669724770641698,-0.8348623853211411,-1.669724770641698
RITHMIC_RAW,B_NEXT_OPEN,2026-08-05 11:30:00+00:00,LONG,2026-08-05 11:30:00+00:00,2026-08-05 11:31:00+00:00,4236.4,2.407142857142844,4236.2,,1.2462908011869502,1.620178041543262,1.9940652818991962,2.991097922848983
RITHMIC_RAW,B_NEXT_OPEN,2026-08-05 11:31:00+00:00,LONG,2026-08-05 11:31:00+00:00,2026-08-05 11:32:00+00:00,4239.1,2.642857142857143,4239.4,,0.22702702702682057,0.45405405405398525,2.345945945945877,2.6486486486486487
RITHMIC_RAW,B_NEXT_OPEN,2026-08-05 13:07:00+00:00,SHORT,2026-08-05 13:07:00+00:00,2026-08-05 13:08:00+00:00,4253.3,3.3214285714287013,4253.8,,-0.5419354838710013,-0.27096774193536377,1.023655913978619,-1.023655913978345
RITHMIC_RAW,B_NEXT_OPEN,2026-08-05 13:10:00+00:00,SHORT,2026-08-05 13:10:00+00:00,2026-08-05 13:11:00+00:00,4254.0,3.442857142857195,4254.2,,0.7551867219917955,1.771784232365224,1.6556016597509595,-0.5518672199168985
RITHMIC_RAW,B_NEXT_OPEN,2026-08-05 14:17:00+00:00,LONG,2026-08-05 14:17:00+00:00,2026-08-05 14:18:00+00:00,4289.7,4.307142857142741,4289.9,,1.3930348258706844,1.8573797678275792,1.0215588723052953,1.1840796019901663
RITHMIC_RAW,B_NEXT_OPEN,2026-08-05 15:11:00+00:00,LONG,2026-08-05 15:11:00+00:00,2026-08-05 15:12:00+00:00,4320.6,4.221428571428727,4320.3,,-0.14213197969551242,-0.5685279187818342,-1.042301184433255,1.0659898477156968
RITHMIC_RAW,B_NEXT_OPEN,2026-08-05 19:55:00+00:00,LONG,2026-08-05 19:55:00+00:00,2026-08-05 19:56:00+00:00,4309.5,1.6714285714284156,4309.3,,-0.11965811965802199,-0.8974358974359811,-0.4786324786326321,-0.3589743589746101
RITHMIC_RAW,B_NEXT_OPEN,2026-08-05 19:58:00+00:00,SHORT,2026-08-05 19:58:00+00:00,2026-08-05 19:59:00+00:00,4307.7,1.6142857142855453,4308.0,,0.061946902654535695,-0.8053097345134713,-0.247787610619833,-0.9911504424782052
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 05:44:00+00:00,LONG,2026-08-06 05:44:00+00:00,2026-08-06 05:45:00+00:00,4322.1,2.9714285714287274,4322.8,,0.8413461538461097,0.942307692307398,-0.16826923076922193,1.3124999999998086
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 06:01:00+00:00,LONG,2026-08-06 06:01:00+00:00,2026-08-06 06:02:00+00:00,4324.8,1.9071428571428442,4325.0,,1.2584269662919527,0.7340823970035596,0.5767790262169462,-3.7228464419477816
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 06:28:00+00:00,SHORT,2026-08-06 06:28:00+00:00,2026-08-06 06:29:00+00:00,4315.3,2.1714285714284807,4314.8,,-0.46052631578949293,0.5526315789473077,0.6447368421055414,0.828947368421171
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 07:08:00+00:00,LONG,2026-08-06 07:08:00+00:00,2026-08-06 07:09:00+00:00,4318.1,1.5857142857142728,4318.0,,0.12612612612601246,1.2612612612612715,2.207207207207225,1.072072072071966
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 07:45:00+00:00,SHORT,2026-08-06 07:45:00+00:00,2026-08-06 07:46:00+00:00,4312.5,1.3785714285714417,4312.4,,-1.378238341968635,-2.82901554404116,-1.160621761658284,-8.34196891191702
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 08:33:00+00:00,SHORT,2026-08-06 08:33:00+00:00,2026-08-06 08:34:00+00:00,4331.3,2.5285714285714675,4331.1,,-0.5932203389830417,-0.4745762711863614,0.31638418079102754,-0.1581920903953339
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 10:54:00+00:00,SHORT,2026-08-06 10:54:00+00:00,2026-08-06 10:55:00+00:00,4329.9,1.449999999999818,4329.9,,0.06896551724101162,-0.20689655172428933,-0.06896551724163885,2.620689655172241
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 11:24:00+00:00,LONG,2026-08-06 11:24:00+00:00,2026-08-06 11:25:00+00:00,4320.5,1.9071428571429092,4320.7,,0.5767790262174035,1.2059925093633583,1.5205992509360973,0.20973782771515934
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 11:28:00+00:00,SHORT,2026-08-06 11:28:00+00:00,2026-08-06 11:29:00+00:00,4322.6,1.9071428571429092,4322.8,,-0.4194756554303187,-1.5205992509360973,-0.15730337078613105,1.7303370786517336
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 11:50:00+00:00,LONG,2026-08-06 11:50:00+00:00,2026-08-06 11:51:00+00:00,4315.8,2.1214285714285586,4315.9,,0.0,-0.6599326599329212,0.04713804713779019,2.734006734006836
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 12:42:00+00:00,LONG,2026-08-06 12:42:00+00:00,2026-08-06 12:43:00+00:00,4327.6,3.3285714285715846,4327.5,,-0.3905579399141994,-0.6309012875537278,-1.6824034334764253,-5.497854077253016
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 14:26:00+00:00,LONG,2026-08-06 14:26:00+00:00,2026-08-06 14:27:00+00:00,4321.6,3.2714285714284546,4322.1,,0.48908296943216506,0.9781659388646081,1.7729257641919807,3.3930131004366357
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 15:02:00+00:00,LONG,2026-08-06 15:02:00+00:00,2026-08-06 15:03:00+00:00,4329.3,2.807142857142935,4328.9,,0.0,-0.07124681933835561,-0.07124681933835561,-4.310432569974565
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 15:07:00+00:00,LONG,2026-08-06 15:07:00+00:00,2026-08-06 15:08:00+00:00,4329.0,2.7214285714287274,4329.1,,-0.14698162729644582,-0.9186351706036219,-2.2047244094486924,-6.35695538057713
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 15:23:00+00:00,LONG,2026-08-06 15:23:00+00:00,2026-08-06 15:24:00+00:00,4311.7,2.8928571428572076,4311.4,,0.6567901234569641,1.8320987654321206,1.0024691358026354,-0.41481481481474264
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 15:36:00+00:00,LONG,2026-08-06 15:36:00+00:00,2026-08-06 15:37:00+00:00,4306.6,2.907142857143104,4306.6,,0.7911547911544737,1.3071253071249458,1.3759213759212592,-0.4815724815726284
RITHMIC_RAW,B_NEXT_OPEN,2026-08-06 15:44:00+00:00,LONG,2026-08-06 15:44:00+00:00,2026-08-06 15:45:00+00:00,4309.8,2.6928571428573247,4309.9,,-0.3713527851458635,-0.8541114058355537,-1.2625994694961387,-6.79575596816937
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 01:55:00+00:00,SHORT,2026-08-07 01:55:00+00:00,2026-08-07 01:56:00+00:00,4312.5,2.5928571428572207,4313.3,,-0.6556473829200203,-1.4655647382920372,-1.7355371900825924,-1.3498622589531275
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 04:03:00+00:00,SHORT,2026-08-07 04:03:00+00:00,2026-08-07 04:04:00+00:00,4322.8,1.649999999999961,4322.3,,-1.0303030303029443,-1.1515151515149582,-2.0606060606058887,0.7272727272726341
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 04:08:00+00:00,SHORT,2026-08-07 04:08:00+00:00,2026-08-07 04:09:00+00:00,4326.0,2.207142857142831,4326.2,,0.0,0.09061488673131024,0.45307443365696326,-0.1359223300971714
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 04:36:00+00:00,LONG,2026-08-07 04:36:00+00:00,2026-08-07 04:37:00+00:00,4326.1,1.607142857142987,4326.3,,-0.31111111111108597,-1.368888888889231,-1.9288888888889593,-0.6844444444446155
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 06:46:00+00:00,SHORT,2026-08-07 06:46:00+00:00,2026-08-07 06:47:00+00:00,4352.4,2.0214285714283897,4352.2,,-0.049469964664495374,1.8798586572436253,-0.247349823321577,-0.5441696113076494
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 06:53:00+00:00,SHORT,2026-08-07 06:53:00+00:00,2026-08-07 06:54:00+00:00,4353.7,2.2857142857140906,4353.8,,0.35000000000010945,-0.35000000000010945,-1.5750000000002935,1.4437500000002028
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 07:59:00+00:00,SHORT,2026-08-07 07:59:00+00:00,2026-08-07 08:00:00+00:00,4349.2,1.5857142857142728,4348.9,,-0.31531531531531787,-1.8288288288291878,-1.387387387387284,-6.054054054054333
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 09:18:00+00:00,SHORT,2026-08-07 09:18:00+00:00,2026-08-07 09:19:00+00:00,4366.9,1.4642857142856494,4366.6,,0.4097560975606211,-1.160975609756646,-1.3658536585366459,2.253658536584969
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 09:27:00+00:00,LONG,2026-08-07 09:27:00+00:00,2026-08-07 09:28:00+00:00,4368.2,1.4642857142855195,4368.4,,-1.6390243902438721,-3.073170731707726,-3.2097560975612787,3.4146341463419176
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 09:44:00+00:00,LONG,2026-08-07 09:44:00+00:00,2026-08-07 09:45:00+00:00,4376.9,2.157142857142844,4376.8,,0.46357615894040016,0.37086092715240443,-0.32450331125819576,-0.6026490066221829
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 11:17:00+00:00,SHORT,2026-08-07 11:17:00+00:00,2026-08-07 11:18:00+00:00,4377.8,1.9785714285713507,4377.7,,-0.10108303249088678,-2.0722021660647876,-1.6173285198555674,-4.043321299639148
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 11:55:00+00:00,LONG,2026-08-07 11:55:00+00:00,2026-08-07 11:56:00+00:00,4385.1,1.992857142857117,4385.0,,0.4516129032256298,-1.6559139784947365,-2.1577060931900833,-2.508960573476735
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 12:40:00+00:00,SHORT,2026-08-07 12:40:00+00:00,2026-08-07 12:41:00+00:00,4426.4,10.700000000000077,4426.5,,-0.04672897196261649,-0.23364485981308242,-0.41121495327107604,0.3831775700934042
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 13:14:00+00:00,SHORT,2026-08-07 13:14:00+00:00,2026-08-07 13:15:00+00:00,4407.9,4.271428571428585,4407.9,,0.4916387959864928,1.6153846153845253,0.14046822742462098,-2.0836120401339007
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 13:18:00+00:00,LONG,2026-08-07 13:18:00+00:00,2026-08-07 13:19:00+00:00,4401.0,3.649999999999961,4401.2,,1.7260273972603424,2.602739726027425,2.575342465753353,3.0410958904110914
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 14:24:00+00:00,SHORT,2026-08-07 14:24:00+00:00,2026-08-07 14:25:00+00:00,4411.4,4.742857142857052,4411.3,,0.25301204819273754,-0.12650602409646466,0.4638554216867175,1.5391566265059
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 14:36:00+00:00,LONG,2026-08-07 14:36:00+00:00,2026-08-07 14:37:00+00:00,4408.9,3.4285714285714284,4408.9,,-0.5833333333333334,-1.3999999999997879,0.40833333333349253,-0.9333333333332803
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 14:54:00+00:00,SHORT,2026-08-07 14:54:00+00:00,2026-08-07 14:55:00+00:00,4405.2,3.3285714285715846,4405.5,,-0.24034334763952836,0.8111587982831692,1.171673819742325,-1.0515021459226974
RITHMIC_RAW,B_NEXT_OPEN,2026-08-07 16:24:00+00:00,SHORT,2026-08-07 16:24:00+00:00,2026-08-07 16:25:00+00:00,4397.4,2.6142857142856752,4397.7,,0.49726775956257063,0.3060109289614749,0.19125683060109575,-0.765027322404383
RITHMIC_RAW,B_NEXT_OPEN,2026-08-10 00:57:00+00:00,SHORT,2026-08-10 00:57:00+00:00,2026-08-10 00:58:00+00:00,4391.3,1.857142857142987,4391.3,,0.5923076923078467,0.5923076923078467,-2.7999999999997063,3.7153846153846493
RITHMIC_RAW,B_NEXT_OPEN,2026-08-10 03:36:00+00:00,SHORT,2026-08-10 03:36:00+00:00,2026-08-10 03:37:00+00:00,4389.0,1.6071428571427921,4389.1,,-0.0622222222224511,0.87111111111092,2.177777777777866,0.6844444444446985
RITHMIC_RAW,B_NEXT_OPEN,2026-08-10 04:12:00+00:00,SHORT,2026-08-10 04:12:00+00:00,2026-08-10 04:13:00+00:00,4390.7,1.849999999999909,4390.9,,-0.48648648648680537,-1.8378378378382232,-0.5405405405405671,-2.324324324324537
RITHMIC_RAW,B_NEXT_OPEN,2026-08-10 04:45:00+00:00,LONG,2026-08-10 04:45:00+00:00,2026-08-10 04:46:00+00:00,4391.8,1.6285714285713766,4392.0,,1.0438596491227286,1.3508771929823875,1.1052631578948837,2.517543859648868
RITHMIC_RAW,B_NEXT_OPEN,2026-08-10 05:27:00+00:00,LONG,2026-08-10 05:27:00+00:00,2026-08-10 05:28:00+00:00,4393.8,1.0857142857142728,4393.9,,0.46052631578947917,-0.09210526315823091,1.8421052631579167,8.381578947368018
RITHMIC_RAW,B_NEXT_OPEN,2026-08-10 05:37:00+00:00,LONG,2026-08-10 05:37:00+00:00,2026-08-10 05:38:00+00:00,4400.2,2.2214285714284676,4400.4,,-0.09003215434075834,1.6655948553054623,1.2154340836012612,4.996784565916796
RITHMIC_RAW,B_NEXT_OPEN,2026-08-10 06:38:00+00:00,SHORT,2026-08-10 06:38:00+00:00,2026-08-10 06:39:00+00:00,4406.2,1.6214285714285583,4406.2,,-1.2334801762114638,-0.8017621145375636,-4.687224669603786,-5.859030837004452
RITHMIC_RAW,B_NEXT_OPEN,2026-08-10 09:01:00+00:00,SHORT,2026-08-10 09:01:00+00:00,2026-08-10 09:02:00+00:00,4405.6,1.700000000000078,4405.6,,-0.4705882352936681,-1.117647058823264,0.05882352941197601,-0.8235294117644542
RITHMIC_RAW,B_NEXT_OPEN,2026-08-10 10:30:00+00:00,SHORT,2026-08-10 10:30:00+00:00,2026-08-10 10:31:00+00:00,4402.5,1.1642857142857272,4402.9,,0.6871165644173265,1.9754601226995208,1.7177914110429258,4.638036809815587
RITHMIC_RAW,B_NEXT_OPEN,2026-08-10 14:42:00+00:00,LONG,2026-08-10 14:42:00+00:00,2026-08-10 14:43:00+00:00,4409.3,2.549999999999922,4409.3,,-0.6666666666666157,0.31372549019615936,-0.745098039215923,-2.2745098039217093
RITHMIC_RAW,B_NEXT_OPEN,2026-08-10 15:14:00+00:00,LONG,2026-08-10 15:14:00+00:00,2026-08-10 15:15:00+00:00,4406.4,2.350000000000169,4406.4,,0.6808510638298931,1.3191489361702728,1.148936170212993,1.0212765957448398
RITHMIC_RAW,B_NEXT_OPEN,2026-08-10 19:54:00+00:00,SHORT,2026-08-10 19:54:00+00:00,2026-08-10 19:55:00+00:00,4450.9,1.8214285714285066,4451.2,,1.4274509803919082,2.1960784313726274,2.2509803921566434,3.403921568627472
RITHMIC_RAW,B_NEXT_OPEN,2026-08-10 23:04:00+00:00,LONG,2026-08-10 23:04:00+00:00,2026-08-10 23:05:00+00:00,4458.3,1.4357142857141818,4458.2,,1.2537313432837995,1.3930348258707477,-1.6716417910452772,-2.5771144278607565
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 00:08:00+00:00,SHORT,2026-08-11 00:08:00+00:00,2026-08-11 00:09:00+00:00,4464.7,2.199999999999948,4464.6,,-0.40909090909116674,-1.136363636363663,-0.045454545454711885,-2.4090909090910486
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 00:14:00+00:00,SHORT,2026-08-11 00:14:00+00:00,2026-08-11 00:15:00+00:00,4464.6,2.314285714285558,4464.8,,-0.3024691358024109,-0.12962962962932398,-0.34567901234538795,-3.8456790123457814
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 01:57:00+00:00,SHORT,2026-08-11 01:57:00+00:00,2026-08-11 01:58:00+00:00,4490.5,3.007142857142818,4490.5,,-0.5653206650830822,1.2969121140141477,1.396674584322998,0.5320665083136671
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 06:16:00+00:00,SHORT,2026-08-11 06:16:00+00:00,2026-08-11 06:17:00+00:00,4433.1,2.4714285714284023,4432.9,,-0.6069364161850126,1.7398843930637764,1.9826589595379287,4.612716763006317
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 07:49:00+00:00,LONG,2026-08-11 07:49:00+00:00,2026-08-11 07:50:00+00:00,4418.3,1.3357142857143376,4418.1,,-0.22459893048141089,1.5721925133685144,0.5240641711228381,3.1443850267377096
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 08:08:00+00:00,SHORT,2026-08-11 08:08:00+00:00,2026-08-11 08:09:00+00:00,4425.4,1.7857142857140909,4425.1,,0.3919999999999409,0.11199999999991035,0.727999999999672,2.1279999999998247
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 08:21:00+00:00,LONG,2026-08-11 08:21:00+00:00,2026-08-11 08:22:00+00:00,4420.4,1.8142857142856232,4420.5,,0.49606299212630994,1.708661417323121,3.251968503937472,5.677165354331094
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 09:26:00+00:00,LONG,2026-08-11 09:26:00+00:00,2026-08-11 09:27:00+00:00,4431.2,1.5857142857143376,4430.9,,1.4504504504505178,-0.5675675675673196,0.6936936936939004,1.198198198198503
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 11:10:00+00:00,LONG,2026-08-11 11:10:00+00:00,2026-08-11 11:11:00+00:00,4449.1,3.3571428571427924,4449.3,,-0.2382978723404843,0.08936170212744457,0.14893617021276884,-1.5191489361703505
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 11:31:00+00:00,LONG,2026-08-11 11:31:00+00:00,2026-08-11 11:32:00+00:00,4445.5,1.7071428571427012,4445.7,,-0.6443514644354184,-0.35146443514668874,-0.11715481171538532,0.410041841004115
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 12:10:00+00:00,SHORT,2026-08-11 12:10:00+00:00,2026-08-11 12:11:00+00:00,4452.9,2.3857142857143896,4452.6,,1.0059880239518995,-0.5868263473055924,-0.502994011976331,1.8862275449100976
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 14:04:00+00:00,LONG,2026-08-11 14:04:00+00:00,2026-08-11 14:05:00+00:00,4444.4,3.8428571428572207,4444.0,,0.0,-0.18215613382894527,-0.15613382899613737,0.13011152416356614
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 14:42:00+00:00,SHORT,2026-08-11 14:42:00+00:00,2026-08-11 14:43:00+00:00,4453.5,2.4285714285714937,4453.1,,0.16470588235278696,0.24705882352955494,-0.12352941176477747,-0.04117647058838399
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 14:56:00+00:00,LONG,2026-08-11 14:56:00+00:00,2026-08-11 14:57:00+00:00,4455.6,2.0071428571426884,4455.6,,-0.9964412811388739,-0.9964412811388739,0.3487544483985152,-2.291814946619591
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 15:37:00+00:00,SHORT,2026-08-11 15:37:00+00:00,2026-08-11 15:38:00+00:00,4435.9,3.0285714285714027,4435.9,,0.69339622641492,1.1886792452828487,1.023584905660206,-0.06603773584929741
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 18:23:00+00:00,SHORT,2026-08-11 18:23:00+00:00,2026-08-11 18:24:00+00:00,4423.4,1.9142857142855323,4423.2,,-0.20895522388090196,-0.15671641791055768,0.5223880597015422,-3.4477611940303685
RITHMIC_RAW,B_NEXT_OPEN,2026-08-11 19:15:00+00:00,SHORT,2026-08-11 19:15:00+00:00,2026-08-11 19:16:00+00:00,4422.3,1.799999999999922,4422.6,,-0.5555555555555796,0.2777777777777898,-0.3333333333330446,-4.555555555555651
