feed,setup,signal_time,entry_time_gc,gc_atr14,gc_entry,direction,gc_5m_atr,gc_15m_atr,gc_30m_atr,gc_60m_atr,xau_expost_bear_day,xau_causal_4h_down,xau_atr14,xau_entry,entry_time_xau,xau_5m_atr,xau_5m_raw,xau_15m_atr,xau_15m_raw,xau_30m_atr,xau_30m_raw,xau_60m_atr,xau_60m_raw
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 03:33:00+00:00,2026-08-05 03:34:00+00:00,1.3785714285715065,4186.4,-1,0.7253886010362284,0.21761658031034073,-4.062176165803143,-6.5284974093260555,False,False,2.6257142857143014,4107.5,2026-08-05 03:34:00+00:00,-3.9722524483134714,-10.430000000000291,-8.485310119695173,-22.279999999999745,-8.287268770402646,-21.76000000000022,-8.024483133840972,-21.06999999999971
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 03:35:00+00:00,2026-08-05 03:36:00+00:00,1.3714285714286234,4185.2,-1,-0.729166666666639,-0.21875000000012434,-5.6145833333329875,-6.489583333333485,False,False,2.6678571428572337,4112.02,2026-08-05 03:36:00+00:00,-4.014457831324838,-10.709999999999127,-6.222222222221806,-16.599999999999454,-6.387148594377279,-17.039999999999964,-5.862382864792085,-15.639999999999418
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 04:30:00+00:00,2026-08-05 04:31:00+00:00,1.450000000000078,4195.4,-1,0.896551724137381,2.206896551723894,1.5172413793101378,-2.8275862068966506,False,False,1.395714285714348,4128.92,2026-08-05 04:31:00+00:00,0.902763561924374,1.2600000000002183,-0.580348004093775,-0.8099999999994907,-0.4012282497437318,-0.5599999999994907,-6.30501535312165,-8.800000000000182
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 04:35:00+00:00,2026-08-05 04:36:00+00:00,1.3285714285714545,4194.2,-1,0.6774193548384226,2.4086021505374506,-0.1505376344084623,-7.451612903226072,False,False,1.3492857142856727,4127.67,2026-08-05 04:36:00+00:00,-0.7337215457912849,-0.9899999999997817,-0.22233986236117925,-0.3000000000001819,-5.5362625727901955,-7.470000000000255,-6.440444679724624,-8.6899999999996
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 04:37:00+00:00,2026-08-05 04:38:00+00:00,1.2571428571429482,4193.4,-1,0.15909090909075288,1.9886363636362197,-1.034090909090979,-11.772727272726565,False,False,1.297857142857083,4128.3,2026-08-05 04:38:00+00:00,0.4931205283436982,0.6400000000003274,0.5085305448540665,0.6599999999998545,-8.698954320308573,-11.289999999999964,-5.532195927352557,-7.1799999999993815
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 07:04:00+00:00,2026-08-05 07:05:00+00:00,2.2285714285716103,4229.9,-1,0.26923076923050243,0.9423076923073707,3.230769230768886,0.13461538461504716,False,False,3.174285714285751,4162.01,2026-08-05 07:05:00+00:00,-2.4761476147613446,-7.859999999999673,-1.3483348334832526,-4.279999999999745,-3.4369936993698516,-10.909999999999854,-2.750225022502081,-8.729999999999563
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 07:12:00+00:00,2026-08-05 07:13:00+00:00,2.3214285714285716,4227.6,-1,0.3446153846154629,1.4646153846156196,1.2923076923076922,0.30153846153877495,False,False,2.6371428571426674,4171.94,2026-08-05 07:13:00+00:00,1.51679306608895,4.0,2.730227518960041,7.199999999999818,-0.9290357529797577,-2.4500000000007276,1.361321776814543,3.589999999999236
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 07:13:00+00:00,2026-08-05 07:14:00+00:00,2.392857142857143,4225.7,-1,-0.2925373134327598,0.9194029850745509,0.33432835820903123,-0.835820895522388,False,False,2.6349999999998284,4173.5,2026-08-05 07:14:00+00:00,1.9734345351044238,5.199999999999818,2.664136622391231,7.020000000000437,-0.04933586337765374,-0.13000000000010914,2.611005692599832,6.880000000000109
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 07:14:00+00:00,2026-08-05 07:15:00+00:00,2.349999999999974,4225.4,-1,-1.0212765957449244,0.8936170212763734,-0.04255319148951698,0.5106382978722687,False,False,2.356428571428361,4173.1,2026-08-05 07:15:00+00:00,2.889966656563023,6.8100000000004,1.9224007274936294,4.530000000000655,-1.026977872082572,-2.4200000000000728,2.9493785995762014,6.950000000000728
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 07:26:00+00:00,2026-08-05 07:27:00+00:00,1.9142857142857272,4224.3,-1,0.574626865671828,0.20895522388088067,-2.7686567164179867,0.9402985074627752,False,False,2.367857142857247,4164.69,2026-08-05 07:27:00+00:00,-2.2256410256411123,-5.270000000000437,-4.214781297134253,-9.980000000000473,-5.080542986425393,-12.030000000000655,-0.2069381598796192,-0.4900000000006912
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 07:28:00+00:00,2026-08-05 07:29:00+00:00,1.8214285714286365,4223.5,-1,0.38431372549008247,-0.7686274509801649,-3.568627450980265,-0.0549019607845115,False,False,2.5057142857144754,4166.46,2026-08-05 07:29:00+00:00,-1.7440136830100867,-4.369999999999891,-2.8614595210944533,-7.170000000000073,-4.4977194982890945,-11.269999999999527,0.8580387685288663,2.149999999999636
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 08:22:00+00:00,2026-08-05 08:23:00+00:00,1.649999999999896,4222.5,-1,0.24242424242403723,-1.030303030302985,1.2727272727275734,3.9393939393941877,False,False,1.70928571428567,4166.62,2026-08-05 08:23:00+00:00,0.9068115336399125,1.550000000000182,1.0472210614291741,1.7899999999999636,-0.3042206435439323,-0.5200000000004366,1.737567906393842,2.9700000000002547
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 09:21:00+00:00,2026-08-05 09:22:00+00:00,1.850000000000104,4216.2,-1,0.21621621621600742,1.189189189189024,0.10810810810800371,0.6486486486485139,False,False,1.5035714285714417,4165.43,2026-08-05 09:22:00+00:00,1.5030878859858803,2.2600000000002183,0.2061757719717608,0.3100000000004002,2.786698337292476,4.190000000000509,5.832779097387413,8.770000000000437
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 09:56:00+00:00,2026-08-05 09:57:00+00:00,1.4285714285714934,4212.6,-1,-1.3999999999999364,0.6999999999999682,-2.5199999999995035,-3.9899999999996916,False,False,1.8907142857141739,4160.59,2026-08-05 09:57:00+00:00,-1.0578012844730509,-2.0,-1.5073668303738088,-2.8499999999994543,2.194937665281869,4.150000000000546,3.9138647525505768,7.400000000000546
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 10:02:00+00:00,2026-08-05 10:03:00+00:00,1.9785714285714806,4212.5,-1,0.4043321299639802,0.0505415162456699,-1.9205776173285614,-4.801444043321173,False,False,1.4814285714284259,4163.03,2026-08-05 10:03:00+00:00,-2.3085824493734677,-3.4200000000000728,0.5332690453230751,0.7899999999999636,3.908389585342693,5.789999999999964,6.615236258438574,9.800000000000182
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 10:03:00+00:00,2026-08-05 10:04:00+00:00,1.9785714285714806,4211.9,-1,0.3032490974726404,-0.8086642599279604,-2.274368231046872,-4.953068592057724,False,False,1.447857142856979,4163.86,2026-08-05 10:04:00+00:00,-1.4158855451408876,-2.050000000000182,1.4918598914652879,2.1599999999998545,4.862358164776055,7.039999999999964,7.735569807598184,11.199999999999818
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 10:12:00+00:00,2026-08-05 10:13:00+00:00,1.3785714285712467,4210.3,-1,-1.523316062175971,-3.4818652849746847,-3.2642487046636433,-12.839378238343532,False,False,1.5857142857142728,4163.21,2026-08-05 10:13:00+00:00,0.6117117117118773,0.9700000000002547,3.903603603603383,6.1899999999996,4.578378378378553,7.260000000000218,7.460360360360376,11.829999999999927
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 10:13:00+00:00,2026-08-05 10:14:00+00:00,1.3785714285713115,4209.9,-1,-2.6113989637310557,-4.352331606217986,-2.5388601036271585,-13.202072538861753,False,False,1.5321428571429092,4163.01,2026-08-05 10:14:00+00:00,0.8550116550118871,1.3100000000004002,4.248951048951047,6.510000000000218,4.098834498834787,6.280000000000655,8.067132867132973,12.360000000000582
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 12:40:00+00:00,2026-08-05 12:41:00+00:00,3.4785714285715454,4256.6,-1,1.092402464065724,2.5872689938397486,0.6899383983574232,-1.236139630389893,False,False,3.0028571428572053,4183.11,2026-08-05 12:41:00+00:00,-0.12321598477636451,-0.36999999999989086,-1.908182683159014,-5.730000000000473,-4.9486203615605096,-14.860000000000582,-4.389153187440538,-13.180000000000291
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 12:42:00+00:00,2026-08-05 12:43:00+00:00,3.257142857143013,4254.0,-1,0.18421052631589235,3.1622807017542907,1.258771929824613,-1.6578947368419144,False,False,2.6742857142856855,4187.58,2026-08-05 12:43:00+00:00,1.1180555555554859,2.9899999999997817,-1.1105769230770302,-2.9700000000002547,-4.158119658119662,-11.11999999999989,-2.29220085470092,-6.130000000000109
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 12:43:00+00:00,2026-08-05 12:44:00+00:00,3.307142857142935,4253.9,-1,-0.5442764578834115,2.449244060474939,1.8142548596111883,-1.5421166306696201,False,False,2.4828571428570934,4187.53,2026-08-05 12:44:00+00:00,0.31818181818180985,0.7899999999999636,-1.4539700805526226,-3.610000000000582,-4.873417721519231,-12.100000000000364,-2.2997698504028223,-5.710000000000036
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 12:45:00+00:00,2026-08-05 12:46:00+00:00,2.9071428571429743,4253.1,-1,0.5159705159704951,1.9950859950859772,1.6511056511056472,-0.10319410319384875,False,False,2.4849999999999324,4183.54,2026-08-05 12:46:00+00:00,-1.3440643863180026,-3.3400000000001455,-3.0905432595575455,-7.680000000000291,-6.136820925553487,-15.25,-3.7223340040242463,-9.25
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 12:46:00+00:00,2026-08-05 12:47:00+00:00,2.7714285714287143,4251.7,-1,0.1443298969070778,0.8298969072165177,1.3711340206185516,-0.541237113402034,False,False,2.4985714285714624,4185.99,2026-08-05 12:47:00+00:00,-0.4802744425385142,-1.199999999999818,-2.0771869639795923,-5.190000000000509,-7.236134934248015,-18.079999999999927,-2.281303602058215,-5.699999999999818
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 12:50:00+00:00,2026-08-05 12:51:00+00:00,2.8142857142858184,4251.4,-1,1.3502538071062904,-1.314720812182951,-0.035532994923985824,0.24873096446693124,False,False,2.4192857142858366,4186.87,2026-08-05 12:51:00+00:00,-0.814289932093362,-1.9700000000002547,-4.025981694714793,-9.739999999999782,-9.060525538824491,-21.920000000000073,-1.8765869501032264,-4.539999999999964
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 12:56:00+00:00,2026-08-05 12:57:00+00:00,2.50000000000013,4246.6,-1,-1.1199999999996506,-1.9199999999996091,-3.1199999999995467,-5.959999999999544,False,False,1.9700000000001248,4189.58,2026-08-05 12:57:00+00:00,-0.8121827411168845,-1.6000000000003638,-3.999999999999802,-7.880000000000109,-9.421319796953922,-18.5600000000004,1.7360406091369829,3.4200000000000728
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 12:57:00+00:00,2026-08-05 12:58:00+00:00,2.5357142857144157,4243.6,-1,-3.0366197183096317,-2.484507042253107,-4.574647887323494,-7.5718309859150335,False,False,2.0221428571429505,4190.54,2026-08-05 12:58:00+00:00,-0.28187919463071553,-0.569999999999709,-4.035323207346969,-8.159999999999854,-9.727304839278993,-19.670000000000073,3.4221123277992422,6.920000000000073
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 15:43:00+00:00,2026-08-05 15:44:00+00:00,2.3714285714284933,4314.8,-1,0.6325301204819486,8.349397590361798,9.066265060241262,3.879518072289208,False,False,4.060714285714312,4241.4,2026-08-05 15:44:00+00:00,-0.5910290237468324,-2.4000000000005457,-0.6033421284082668,-2.4500000000007276,-4.144591029023703,-16.829999999999927,-3.164467897977202,-12.850000000000364
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 15:46:00+00:00,2026-08-05 15:47:00+00:00,2.6285714285713766,4311.4,-1,2.6249999999999134,7.456521739130374,5.7445652173912105,3.4239130434783287,False,False,3.507142857142818,4241.87,2026-08-05 15:47:00+00:00,0.17107942973508053,0.5999999999994543,-2.1755600814664504,-7.630000000000109,-3.966191446028516,-13.909999999999854,-2.626069246435885,-9.210000000000036
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 15:50:00+00:00,2026-08-05 15:51:00+00:00,3.1071428571427924,4306.3,-1,1.8344827586206693,4.988505747126541,3.2827586206896653,1.0298850574712273,False,False,3.2299999999999534,4245.57,2026-08-05 15:51:00+00:00,2.232198142414904,7.210000000000036,-3.6222910216721043,-11.700000000000728,-4.3374613003097275,-14.010000000000218,-0.05882352941192324,-0.19000000000050932
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 15:51:00+00:00,2026-08-05 15:52:00+00:00,3.199999999999948,4304.6,-1,2.062500000000147,3.937500000000177,2.5000000000000404,0.1875000000001167,False,False,3.367857142857052,4241.28,2026-08-05 15:52:00+00:00,-0.41272534464485916,-1.3900000000003274,-3.705620360551672,-12.480000000000473,-5.617815482502825,-18.920000000000073,-0.8640509013785591,-2.9099999999998545
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 15:55:00+00:00,2026-08-05 15:56:00+00:00,3.399999999999961,4300.5,-1,2.14705882352949,1.67647058823526,-0.23529411764711503,-0.17647058823540315,False,False,3.6535714285713374,4238.75,2026-08-05 15:56:00+00:00,-2.8082111436951442,-10.260000000000218,-5.764222873900547,-21.0600000000004,-6.048875855327719,-22.100000000000364,-0.4406647116323749,-1.6099999999996726
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 15:56:00+00:00,2026-08-05 15:57:00+00:00,3.5642857142856883,4298.4,-1,1.8517034068134877,1.2625250501002097,-0.7294589178357788,-0.19639278557134784,False,False,3.6714285714285455,4242.73,2026-08-05 15:57:00+00:00,-1.8439688715954627,-6.770000000000437,-4.728404669260892,-17.360000000000582,-5.975875486381504,-21.94000000000051,1.4217898832683142,5.219999999999345
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 15:59:00+00:00,2026-08-05 16:00:00+00:00,3.5714285714285716,4293.0,-1,1.9040000000000508,-0.4480000000001018,-2.4080000000001016,-2.744000000000051,False,False,3.563571428571322,4244.05,2026-08-05 16:00:00+00:00,-3.185007015433897,-11.349999999999454,-3.8837442373222655,-13.840000000000146,-3.692924433754329,-13.159999999999854,3.2158749248347425,11.460000000000036
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 16:03:00+00:00,2026-08-05 16:04:00+00:00,3.8214285714283767,4286.4,-1,-1.8579439252338348,-2.1719626168225883,-3.7682242990657553,-4.003738317757261,False,False,4.174999999999987,4256.43,2026-08-05 16:04:00+00:00,0.3592814371257496,1.5,0.8023952095809279,3.350000000000364,-0.10778443113768131,-0.4499999999998181,7.391616766467227,30.860000000000582
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 16:04:00+00:00,2026-08-05 16:05:00+00:00,3.585714285714143,4286.3,-1,-2.6215139442231106,-2.147410358565772,-4.266932270916556,-4.824701195219366,False,False,4.288571428571426,4255.41,2026-08-05 16:05:00+00:00,-0.20986009327127997,-0.9000000000005457,-0.3940706195870611,-1.6900000000005093,0.08860759493673437,0.38000000000010914,6.9323784143903096,29.729999999999563
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 16:55:00+00:00,2026-08-05 16:56:00+00:00,2.1357142857143896,4301.2,-1,0.0468227424746586,-0.6086956521739686,1.0301003344480253,-4.354515050167097,False,False,3.1064285714286206,4240.37,2026-08-05 16:56:00+00:00,2.6235916302596713,8.149999999999636,1.873534145780516,5.819999999999709,-0.13520349505635607,-0.42000000000007276,-0.13520349505635607,-0.42000000000007276
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 16:56:00+00:00,2026-08-05 16:57:00+00:00,2.250000000000065,4299.4,-1,-0.6666666666666474,-2.1777777777779574,0.39999999999982677,-5.6000000000000005,False,False,3.243571428571418,4237.52,2026-08-05 16:57:00+00:00,1.8436467738385134,5.980000000000473,1.1777141598768737,3.8200000000006185,-0.9156573441971144,-2.969999999999345,-0.35763047786826724,-1.1599999999998545
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 19:16:00+00:00,2026-08-05 19:17:00+00:00,1.5785714285713897,4316.3,-1,1.9638009049776544,3.420814479638439,2.8506787330317445,4.687782805430325,False,False,1.5107142857141949,4254.39,2026-08-05 19:17:00+00:00,-3.8855791962176554,-5.869999999999891,-3.852482269503585,-5.819999999999709,-3.7995271867613134,-5.739999999999782,-0.6486997635931306,-0.9799999999995634
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 19:18:00+00:00,2026-08-05 19:19:00+00:00,1.599999999999974,4315.5,-1,0.06250000000022839,2.875000000000274,3.687499999999832,5.187500000000198,False,False,1.5,4256.19,2026-08-05 19:19:00+00:00,-6.673333333333479,-10.010000000000218,-0.5733333333337214,-0.8600000000005821,-1.7266666666667636,-2.5900000000001455,1.2333333333329695,1.8499999999994543
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 19:31:00+00:00,2026-08-05 19:32:00+00:00,2.035714285714156,4311.6,-1,0.5894736842109213,-0.09824561403500463,1.2771929824564006,2.2596491228073403,False,False,2.3149999999999245,4260.22,2026-08-05 19:32:00+00:00,1.8574514038878283,4.300000000000182,0.038876889848876224,0.09000000000014552,-0.6349892008636687,-1.4699999999993452,4.315334773218582,9.990000000000691
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 19:34:00+00:00,2026-08-05 19:35:00+00:00,1.8642857142854805,4310.3,-1,-0.21455938697301183,0.5900383141765143,0.5363984674330174,0.05363984674349689,False,False,2.504285714285483,4255.19,2026-08-05 19:35:00+00:00,-0.8824871648603356,-2.2100000000000364,-1.4455219623507098,-3.6200000000008004,-2.659440958357653,-6.660000000000764,2.2441528807759763,5.619999999999891
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 19:50:00+00:00,2026-08-05 19:51:00+00:00,1.7357142857142338,4308.2,-1,-0.6337448559673068,-0.6337448559673068,0.748971193415765,1.7860082304524139,False,False,1.790714285714135,4261.83,2026-08-05 19:51:00+00:00,-0.6812923813324692,-1.2200000000002547,0.3238930993218853,0.5799999999999272,5.902672516952867,10.569999999999709,8.181092939769133,14.649999999999636
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 20:17:00+00:00,2026-08-05 20:18:00+00:00,1.0785714285713897,4307.2,-1,-0.0,-0.6490066225164111,2.132450331126073,,False,False,1.5621428571429792,4255.45,2026-08-05 20:18:00+00:00,1.1586648376767668,1.8099999999994907,2.6438042981251493,4.130000000000109,3.347965249199276,5.229999999999563,6.254229538179364,9.769999999999527
RITHMIC,SELL_PRICE_NO_OF,2026-08-05 20:21:00+00:00,2026-08-05 20:22:00+00:00,0.9642857142856494,4306.6,-1,-0.41481481481446547,-1.7629629629628931,1.866666666666981,,False,True,1.7250000000001688,4252.14,2026-08-05 20:22:00+00:00,-1.9768115942026208,-3.4099999999998545,1.3333333333333082,2.300000000000182,1.8086956521736728,3.119999999999891,3.814492753622773,6.579999999999927
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 00:00:00+00:00,2026-08-06 00:01:00+00:00,3.0714285714285716,4330.8,-1,1.1069767441862242,-0.4883720930232558,-1.627906976744186,-8.562790697674478,True,False,0.892857142856948,4249.78,2026-08-06 00:01:00+00:00,-4.71520000000107,-4.210000000000036,-9.777600000002664,-8.730000000000473,-14.481600000003487,-12.930000000000291,-24.75200000000581,-22.100000000000364
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 00:01:00+00:00,2026-08-06 00:02:00+00:00,3.2214285714285973,4324.4,-1,-0.4656319290465595,-2.514412416851534,-3.7871396895789093,-11.578713968957835,True,False,0.8614285714284051,4249.71,2026-08-06 00:02:00+00:00,-4.399668325042266,-3.7899999999999636,-9.391376451079926,-8.090000000000146,-15.137645107797242,-13.039999999999964,-17.737976782756032,-15.279999999999745
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 01:11:00+00:00,2026-08-06 01:12:00+00:00,5.642857142857143,4345.6,-1,0.07088607594946379,0.08860759493670886,-0.7443037974683221,-1.240506329113924,True,False,4.553571428571364,4268.49,2026-08-06 01:12:00+00:00,-1.0870588235293872,-4.949999999999818,-2.850509803921713,-12.980000000000473,-4.209882352941253,-19.170000000000073,-3.8497254901962767,-17.530000000000655
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 01:20:00+00:00,2026-08-06 01:21:00+00:00,4.764285714285506,4339.2,-1,-0.7136431784109403,-0.503748125937168,-3.31634182908564,-2.7916041979012096,True,False,4.109999999999998,4275.23,2026-08-06 01:21:00+00:00,-1.9075425790754623,-7.8400000000001455,-2.627737226277418,-10.800000000000182,-4.3017031630171045,-17.68000000000029,-0.9683698296838139,-3.980000000000473
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 01:21:00+00:00,2026-08-06 01:22:00+00:00,4.692857142856935,4335.1,-1,-2.1308980213090747,-2.21613394216136,-4.453576864535888,-3.8569254185693085,True,False,4.069285714285668,4277.57,2026-08-06 01:22:00+00:00,-0.9583991574514352,-3.9000000000005457,-1.951202387221492,-7.940000000000509,-3.5780235211516227,-14.5600000000004,0.5136036510444509,2.0900000000001455
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 02:29:00+00:00,2026-08-06 02:30:00+00:00,1.8857142857141298,4350.9,-1,3.022727272727426,3.2878787878789635,6.946969696969982,13.46969696969789,True,False,4.5321428571427145,4275.95,2026-08-06 02:30:00+00:00,-1.7563435776202367,-7.960000000000036,-2.572734436564273,-11.659999999999854,-2.303546099290965,-10.44000000000051,-3.534751773049853,-16.020000000000437
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 02:30:00+00:00,2026-08-06 02:31:00+00:00,2.4714285714284676,4343.7,-1,-0.6473988439308103,1.0520231213871065,3.6416184971099796,7.2023121387287,True,False,4.867857142856987,4284.32,2026-08-06 02:31:00+00:00,0.4930300807042698,2.399999999999636,-0.6245047688921622,-3.0399999999999636,-0.7231107850331283,-3.5200000000004366,0.028760088040967188,0.13999999999941792
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 02:40:00+00:00,2026-08-06 02:41:00+00:00,2.935714285714247,4341.1,-1,-0.0,0.8175182481753792,0.749391727494175,6.676399026764202,True,False,4.534285714285813,4288.88,2026-08-06 02:41:00+00:00,0.3352236925016643,1.5200000000004366,0.24700693131692075,1.1199999999998909,-2.300252047889113,-10.430000000000291,1.6121613106490764,7.3100000000004
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 02:48:00+00:00,2026-08-06 02:49:00+00:00,2.742857142857052,4337.2,-1,0.5468750000000181,1.0208333333334336,3.9739583333333326,5.614583333333387,True,False,3.877857142857075,4294.98,2026-08-06 02:49:00+00:00,1.0443912322709672,4.049999999999272,0.4332289556086158,1.6799999999993815,-0.3378154356236125,-1.3100000000004002,4.394179406888997,17.039999999999964
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 03:13:00+00:00,2026-08-06 03:14:00+00:00,2.299999999999987,4334.6,-1,3.6086956521740126,5.000000000000028,5.086956521739475,5.2173913043478555,True,False,3.9057142857140468,4296.31,2026-08-06 03:14:00+00:00,0.005120702267851663,0.020000000000436557,1.0036576444770369,3.9200000000000728,3.323335771763309,12.980000000000473,5.479151426481821,21.400000000000546
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 03:14:00+00:00,2026-08-06 03:15:00+00:00,2.25,4332.9,-1,2.7999999999996765,3.288888888888727,4.888888888888889,4.755555555555475,True,False,3.715714285713992,4294.94,2026-08-06 03:15:00+00:00,0.33102652825827084,1.2299999999995634,0.7993079584773956,2.969999999999345,2.5082660515187665,9.319999999999709,5.624759707805037,20.899999999999636
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 03:16:00+00:00,2026-08-06 03:17:00+00:00,2.400000000000026,4327.9,-1,0.666666666666432,1.4583333333333175,2.874999999999817,2.3749999999998983,True,False,3.677142857142631,4297.98,2026-08-06 03:17:00+00:00,1.1149961149960352,4.099999999999454,3.641414141414207,13.389999999999418,4.568764568764652,16.799999999999272,8.14763014763041,29.959999999999127
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 04:19:00+00:00,2026-08-06 04:20:00+00:00,1.4928571428571817,4320.5,-1,0.4688995215309664,1.6746411483253152,0.8038277511960294,3.2822966507173743,True,False,2.5514285714285245,4267.15,2026-08-06 04:20:00+00:00,1.301231802911444,3.319999999999709,0.28219484882393664,0.7199999999993452,1.6735722284432943,4.269999999999527,2.2026875699887993,5.619999999999891
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 04:24:00+00:00,2026-08-06 04:25:00+00:00,1.3714285714286234,4319.8,-1,3.5,0.5104166666665146,-1.1666666666662246,4.15624999999971,True,False,2.64928571428566,4263.98,2026-08-06 04:25:00+00:00,-0.7737934753303622,-2.050000000000182,0.1774063089779177,0.46999999999934516,0.19627932057140815,0.5199999999995271,1.3097870045832254,3.469999999999345
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 05:11:00+00:00,2026-08-06 05:12:00+00:00,1.700000000000013,4316.5,-1,-0.35294117647079953,1.4705882352941064,-3.6470588235292767,-1.5294117647060845,True,True,1.9014285714285637,4265.24,2026-08-06 05:12:00+00:00,1.1254695717502619,2.139999999999418,2.2667167543198015,4.309999999999491,3.0818933132981123,5.859999999999673,4.354620586025429,8.279999999999745
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 05:21:00+00:00,2026-08-06 05:22:00+00:00,1.6928571428571948,4314.1,-1,0.059071729958018994,-2.244725738396126,-6.793248945147471,-0.590717299578041,True,True,1.4235714285714494,4262.08,2026-08-06 05:22:00+00:00,0.8078273958853323,1.1499999999996362,1.060712493728186,1.5100000000002183,0.25990968389354724,0.36999999999989086,5.32463622679365,7.579999999999927
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 06:11:00+00:00,2026-08-06 06:12:00+00:00,1.9357142857142466,4319.1,-1,0.7232472324726212,1.3948339483398875,4.339483394834318,-0.516605166051671,True,True,1.7257142857142753,4256.97,2026-08-06 06:12:00+00:00,-0.649006622516497,-1.1199999999998909,1.3385761589406373,2.3100000000004,-3.668046357615874,-6.329999999999927,-1.8716887417216126,-3.2299999999995634
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 06:12:00+00:00,2026-08-06 06:13:00+00:00,2.13571428571426,4317.6,-1,1.2173913043480111,1.0301003344485136,2.528428093645771,-2.153846153845924,True,True,1.8207142857142702,4257.57,2026-08-06 06:13:00+00:00,-0.2691251471168982,-0.4900000000006912,1.6586896822280792,3.019999999999527,-3.493134562573908,-6.360000000000582,-0.02746174970586711,-0.0500000000001819
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 06:17:00+00:00,2026-08-06 06:18:00+00:00,2.2714285714285842,4315.2,-1,-0.3962264150945776,-0.08805031446532822,0.13207547169819253,-2.2012578616352076,True,True,1.880000000000044,4258.02,2026-08-06 06:18:00+00:00,1.8510638297874422,3.480000000000473,5.23936170212773,9.850000000000364,-4.175531914893229,-7.849999999999454,1.202127659574556,2.2600000000002183
RITHMIC,SELL_PRICE_NO_OF,2026-08-06 06:36:00+00:00,2026-08-06 06:37:00+00:00,1.749999999999805,4312.1,-1,0.800000000000401,0.34285714285738894,-1.7142857142859054,-2.457142857142715,True,True,2.989999999999912,4258.27,2026-08-06 06:37:00+00:00,-1.6822742474916033,-5.029999999999745,-2.755852842809373,-8.239999999999782,-2.8127090301003688,-8.409999999999854,1.822742474916685,5.450000000000728
